siGrupoParametro,siCodigoParametro,vDescCodigoParametro,bActivo,vUsuarioIngreso,sFechaIngreso,sFechaActualiza,vUsuarioActualiza,vEstacionIngresa,vEstacionActualiza
20,984,DE SILICONA KIT MAS MANDRIL OPTIMIZE,1,susana,5/12/2008 9:28,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,985,JERINGA FOTOCURADO C2 TPH,1,susana,5/13/2008 10:19,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,986,JERINGA FOTOCURADO B2 TPH,1,susana,5/13/2008 10:19,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,987,PAPEL HIGIENICO 71303,1,susana,5/16/2008 8:59,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,988,PARA MANOS 75 ML,1,susana,5/20/2008 12:04,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,989,FUJI II LC MINI KIT 5G + 3G(cuellito),1,susana,5/27/2008 9:54,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,990,EFEX 15-40 25MM SEN-56,1,susana,5/27/2008 9:54,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,991,15 ML,1,susana,5/27/2008 9:54,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,992,ANTISEPTICO DESINFECTANTE,1,susana,6/4/2008 9:30,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,993,SELECTORA AMERICANA,1,susana,6/4/2008 10:04,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,994,KETAC N100 NANO IONOMERO D RESTAURAC FOTPOLIZ A2,1,susana,6/5/2008 10:52,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,995,PARA MONITOR,1,susana,6/6/2008 9:15,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,996,PLOMO CON NEGRO,1,susana,6/6/2008 9:15,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,997,BEIGE,1,susana,6/6/2008 9:15,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,998,BLANCO MEDIUM AUTOLAVABLE (DESECHABLE),1,susana,6/23/2008 11:43,7/16/2025 11:42,abcedeño,192.168.0.110,192.168.0.111
20,999,ENCIDENT SOLUCION CLORHEXIDINA 2% ,1,susana,7/17/2008 9:48,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1000,IMPACT 1.0 RED GEL IMPACT,1,susana,7/22/2008 9:29,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1001,GLUTAREX 0500 SOLUCION DESINFECTANTE Y ESTERILIZAN,1,susana,7/24/2008 9:18,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1002,NITI  ARCO  INF. # 0.16X0.16,1,susana,7/29/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1003,NEGRO,1,susana,8/11/2008 9:17,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1004,INGLES,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1005,MANZANILLA Y MIEL,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1006,ANIS,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1007,LIGHT 100% NATURAL (50 UNID),1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1008,MOLIDO CLASICO,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1009,ZIPPER SMALL PLASTICAS (50 UNID),1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1010,DESECHABLES BLANCOS 4 OZ  (25 UNID),1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1011,PLASTICOS TIPO COCKTAIL,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1012,ECONOMICA 100 UNIDADES,1,susana,8/12/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1013,GLAZE HP AMARILLO P30042,1,SUSANA,8/13/2008 10:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1014,GLAZE HP AZUL P3042,1,SUSANA,8/13/2008 10:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1015,GLAZE HP VERDE P342,1,SUSANA,8/13/2008 10:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1016,CABEZA DE REEMPLAZO SWEEPON,1,susana,8/14/2008 9:10,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1017,COMPOSITE A1 BASED DENTAL RESTORATIVE MATERIAL,1,susana,8/18/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1018,COMPOSITE A2 BASED DENTAL RESTORATIVE MATERIAL,1,susana,8/18/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1019,COMPOSITE A3 BASED DENTAL RESTORATIVE MATERIAL,1,susana,8/18/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1020,ETCHAT LIQUID 37%PHOSPORIC ACID 7.5ML,1,susana,8/18/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1021,BONDING RESIN 3ML,1,susana,8/18/2008 9:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1022,JERINGA DE ACONDICIONADOR DENTAL GEL 3ML,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1023,APLICADORAS DESECHABLES,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1024,PINCELES DESECHABLES,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1025,PARA PINCELES,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1026,PARA MEZCLAS,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1027,PARA CONFECCION DE GUIA DE COLORES,1,susana,8/19/2008 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1028,INSTANTANTEO 170G,1,susana,8/20/2008 8:39,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1029,GRADE TOQUE CON ATOMIZADOR,1,susana,8/20/2008 8:39,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1030,MASKED POCKET FILM MOUNTS 6 PELICULAS,1,susana,8/20/2008 9:02,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1031,DE 10CC 21G x 1 1/4,1,susana,8/22/2008 10:00,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1032,KEYSTONE SILICONA BLANCO,1,susana,8/25/2008 11:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1033,KEYSTONE SILICONA AZUL,1,susana,8/25/2008 11:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1034,KEYSTONE SILICONA ROSADO,1,susana,8/25/2008 11:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1035,BABY VASELINA 50G,1,susana,9/3/2008 10:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1036,BLANCAS PEQUEÑAS 50 UNIDADES,1,susana,9/4/2008 9:08,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1037,PARA CD COLOR  AZUL,1,susana,9/11/2008 9:36,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1038,QUIRURGICOS ESTERILIZADOS ,1,susana,9/12/2008 9:33,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1039,PLASTICOS COLORES CON AROMA Y CUERDA,1,susana,9/12/2008 9:33,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1040,FUNDA DE 1/2 KILO,1,susana,9/18/2008 9:27,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1041,FRASCO 200 G,1,andrea,9/18/2008 9:19,7/16/2025 11:42,abcedeño,192.168.0.15,192.168.0.111
20,1042,ACCLAIM ROTH 0.022 2833TOPHILL ROAD MONROE NC28110,1,susana,10/1/2008 9:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1043,ACCLAIM ROTH 0.022 U/L 5X5 PART#304-0222,1,susana,10/2/2008 10:36,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1044,PROFILACTICOS (30 UNID),1,susana,10/2/2008 10:36,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1045,SINGLE BOND 2 3G,1,susana,10/13/2008 9:10,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1046,UNIBALL SIGNO REFILL NEGRO,1,susana,10/16/2008 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1047,UNIBALL II MICRO AZUL,1,susana,10/16/2008 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1048,UNIBALL II MICRO NEGRO,1,susana,10/16/2008 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1049,UNIBALL II MICRO ROJO,1,susana,10/16/2008 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1050,TOQUE LAVANDA 2 UNIDADES,1,susana,10/20/2008 9:34,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1051,MINI GEM EDGE-WISE STAND 0.22x20 ROK-16,1,susana,11/10/2008 9:34,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1052,MINI GEM ROTH 0.22x20 GIN-1,1,susana,11/10/2008 9:34,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1053,TOQUE CITRICO,1,susana,11/18/2008 10:00,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1054,TOQUE CITRICO,1,susana,11/18/2008 10:00,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1055,37% SCOTCH BOND  3ML,1,susana,12/13/2008 10:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1056,OPB10 SWISSPLUS  04.1mm X 10MM 04.8mm  OCTAG STRIG,1,susana,12/15/2008 9:11,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1057,OPB8 SWISSPLUS 04.1mm x 8MM OCTAGON 4.1,1,susana,12/15/2008 9:11,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1058,OPB12 SWISS 04.1mm x12 mm 04.8mm OCTAGONO STREIGHT,1,susana,12/15/2008 9:11,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1059,PARA AUTOCLAVE EA640,1,susana,1/19/2009 9:18,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1060,ZIPPER MEDIUM PLASTICAS (50 UNID,1,susana,1/21/2009 9:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1061,PARA ROPA PLASTICAS,1,susana,1/21/2009 9:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1062,PARA FIJACION DE BRACKETS BIOFIX (CON FLUOR),1,susana,1/22/2009 10:37,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1063,PERMA-GREEN # 11,1,susana,1/29/2009 9:22,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1064,CON DATOS PERSONALES (DR. PAULO ARROBO) x 100 unid,1,susana,1/29/2009 9:22,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1065,ALGINKID ORTHODONTIC 1.50 ITALY,1,susana,2/3/2009 10:04,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1066,FLUIDA TRANSPARENTE,1,susana,2/5/2009 9:33,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1067,A3 FLUIDA,1,susana,2/5/2009 9:33,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1068,LIQUIDO GENTLY WASH 22ML,1,susana,2/11/2009 9:00,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1069,KROMALGIN CROMATICO 2.30 ITALIA,1,susana,2/14/2009 10:35,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1070,SOLUCION BACTERIOSTATICA LARINGOLOGICA 120 ML,1,SUSANA,3/10/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1071,SOLUCION LARINGOLOGICA Y ODONTOLOGICA 120 ML Y 1L,1,SUSANA,3/10/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1072,ORTODENT DE MANZANILLA Y XILITOL AL 6%,1,SUSANA,3/10/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1073,MAXTOR 160GB ID 7200 S9RAA5S6X,1,susana,3/23/2009 9:34,7/16/2025 11:42,abcedeño,192.168.0.100,192.168.0.111
20,1074,DESECHABLES PARA CAFE BLANCOS 6 OZ (25unid),1,susana,3/31/2009 9:22,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1075,JERINGA FOTOCURADO B1 TPH,1,susana,4/3/2009 9:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1076,ROLLO PARA SOLDAR 0 50mm SOLDADURA DE PLATA,1,susana,4/13/2009 17:24,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1077,MANOS Z ECOLOGICA CONFORSEC 7354,1,susana,4/17/2009 9:01,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1078,223 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1079,224 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1080,2D SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1081,A24 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1082,A25 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1083,A26 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1084,1N SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1085,3N SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1086,264 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1087,4H SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1088,135 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1089,1H SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1090,266 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1091,2P SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1092,268 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1093,137 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1094,136 SUPERIOR COLOR 62,1,susana,4/23/2009 9:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1095,HIERBA LUISA 25 BOLSITAS ,1,susana,4/27/2009 10:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1096,FLOR 2 EN 1  KLENEX CLASICO,1,susana,4/27/2009 10:28,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1097,GRIS PARA TURBINA PANA AIR (PA-S04),1,susana,5/6/2009 11:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1098,CONO DEFEND 50 UNIDADES,1,susana,5/6/2009 11:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1099,DE PAPEL X 25 UNIDADES,1,susana,5/6/2009 11:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1100,FRE20 TRONCOCONICA DE CARBURO HP 702,1,susana,5/7/2009 9:38,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1101,FRE52 DE ACERO,1,susana,5/7/2009 9:38,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1102,3118 FLAMA GRUESA DE DIAMANTE,1,susana,5/7/2009 9:38,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1103,NTI 50 CILINDRICA TORPEDO ESTRALARGE DE DIAMANTE,1,susana,5/7/2009 9:38,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1104,NTI 49 CILINDRICA TORPEDO LONG DE DIAMANTE,1,susana,5/7/2009 9:38,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1105,RETRACTOR DE TEJIDO 000 96  in  (244cm),1,susana,5/11/2009 9:08,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1106,EXAFLEX PUTTY BASE 278ml (500g) CATALYST 278ml (50,1,susana,5/11/2009 9:08,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1107,EXAFLEX LIVIANO BASE Y CATALYST 100g (74ml) INJECT,1,susana,5/11/2009 9:08,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1108,CON FLUOR 170G NON-SPATTER FORMULA,1,susana,5/11/2009 9:08,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1109,CUÑAS DE MADERA x100 UNIDADES,1,susana,5/14/2009 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1110,SILICONA # 0,1,susana,5/14/2009 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1111,SILICONA # 1,1,susana,5/14/2009 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1112,SILICONA # 2,1,susana,5/14/2009 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1113,VIDRIO,1,susana,5/14/2009 9:16,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1114,LIQUIDO 10% ,1,SUSANA,5/15/2009 9:11,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1115,MANOS DOBLADAS EN Z,1,SUSANA,5/21/2009 10:48,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1116,NATURAL LIMPIEZA BACTERIAL,1,susana,5/22/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1117,LIMPIEZA BACTERIAL BLANCO 500ML,1,susana,5/22/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1118,HIERBA BUENA,1,susana,5/22/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1119,FRE21 TRONCOCONICA DE CARBURO HP 701 L,1,susana,6/2/2009 9:19,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1120,TRENZADO PARA USO ODONTOLOGICO,1,susana,6/5/2009 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1121,COLTOSOL TEMPORARY FILLING MATERIAL 38g,1,susana,6/5/2009 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1122,ELASTICO GRIS,1,susana,6/9/2009 9:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1123,MANUAL GRIS,1,susana,6/11/2009 9:14,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1124,AMPOLLAS SOLUCION INYECTABLE 75mg/3ml ,1,susana,6/12/2009 10:05,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1125,POLA OFFICE 3 PATIEN KIT ,1,susana,6/22/2009 11:03,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1126,MASCARILLAS QUIRURGICAS 50 UNID BLUE,1,susana,6/30/2009 10:37,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1127,ETCHANT GEL 37% 12g JERINGA,1,SUSANA,7/3/2009 10:20,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1128,CUCHARAS PLASTICAS DURAS Y RESISTENTES 25 UNID,1,susana,7/7/2009 9:09,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1129,PLASTICAS C/CIERRE 2.5x2,1,susana,7/8/2009 10:44,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1130,LN 28MM,1,susana,7/9/2009 12:29,7/16/2025 11:42,abcedeño,192.168.0.185,192.168.0.111
20,1131,WEST DIG. 160GB ID 7200R(wcav31966820),1,susana,7/21/2009 9:20,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1132,METALICOS ROTH 0.22 ,1,susana,7/21/2009 9:20,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1133,LIQUIDA 30ML,1,susana,7/27/2009 9:42,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1134,ROSADA DENTAL WAX,1,susana,7/28/2009 9:24,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1135,PASCORD 10 GINGIVAL RETRACTION CORD WITHOUT EPINEP,1,susana,8/4/2009 11:25,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1136,9 RACORD 1 TWISTED GINGIVAL RETRACTION CORD WITH E,1,susana,8/4/2009 11:25,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1137,# 11 PARA COMPROBADOR FIT TEST,1,susana,8/14/2009 12:10,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1138,ESPIRAL DE CONTABILIDAD,1,susana,8/17/2009 9:25,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1139,NOTITAS VARIOS COLORES (500 UNID),1,susana,8/17/2009 9:25,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1140,ESTERILIZADOS SIZE 6 1/2 VERDE,1,susana,8/25/2009 9:57,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1141,PARA DISYUNCION PALATINA 65.05.010 7MM,1,susana,8/28/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1142,PARA DISYUNCION PALATINA 65.05.011 9MM,1,susana,8/28/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1143,METALICO,1,susana,9/3/2009 9:43,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1144,GRIS,1,susana,9/3/2009 9:43,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1145,DEL KIT DE SUCCION,1,susana,9/3/2009 9:43,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1146,KEYSTONE BRONCE CON PLATEADO,1,susana,9/3/2009 9:43,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1147,COLOR NARANJA,1,susana,9/14/2009 9:07,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1148,DE INSTRUMENTAL CAJA (200 UNID),1,susana,9/14/2009 9:07,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1149,BLANCOS CON MANDRIL,1,SUSANA,9/17/2009 9:07,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1150,NEGROS CON MANDRIL,1,SUSANA,9/17/2009 9:07,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1151,RELYX LUTING 2 CEMENT,1,susana,9/18/2009 9:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1152,EXPRESS XT LILA LIGHT BODY ,1,susana,9/18/2009 9:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1153,EXPRESS XT PUTTY SOFT PESADO AMARILLO,1,susana,9/18/2009 9:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1154,SOFLEX 20 U GRANO SF F M G ACABADO Y PULIDO DE RES,1,susana,9/18/2009 9:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1155,Z250 FILTEK A2,1,susana,9/18/2009 9:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1156,Z250 FILTEK A2 UNIVERSAL,1,SUSANA,9/18/2009 12:15,7/16/2025 11:42,abcedeño,192.168.0.162,192.168.0.111
20,1157,TIPS 690 ML ,1,susana,9/21/2009 10:02,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1158,CAFE 500g,1,susana,9/21/2009 10:02,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1159,CAFE 50 G,1,susana,9/21/2009 10:02,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1160, DE LOJA FUNDITAS,1,susana,9/21/2009 10:02,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1161,LIJA PD POLIESTER,1,susana,9/23/2009 11:09,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1162,PROTAPER FOR HAND USE(MANUALES)SX S1 S2 F1 F2 F3,1,susana,9/25/2009 10:26,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1163,LIQUIDO,1,susana,10/19/2009 11:45,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1164,TEA TE NEGRO,1,susana,10/19/2009 11:45,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1165,FLEXILLIUM MARRONES CO 4203,1,susana,10/20/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1166,FLEXILLIUM F-3 VERDES 4211,1,susana,10/20/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1167,FLEXILLIUM F-3 ROSADAS 4209,1,susana,10/20/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1168,200 UNIDADES PAQUETE 2 EN 1,1,susana,10/20/2009 9:39,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1169,PUNTA DTE FORMA DE HUEVO 3168,1,susana,10/26/2009 9:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
20,1170,NTI AZUL TRONCOCONICO PEQUEÑO NTI 84,1,susana,10/26/2009 9:06,7/16/2025 11:42,abcedeño,192.168.0.190,192.168.0.111
