iIdFormapago,iIdFactura,sIdFormaPago,sidBanco,vReferencia,dValor,dFechaPago,dDescuento
15127,15123,2,0,rx panoramica,15,5/3/2023 0:00,0
15128,15124,2,0,RX PANORAMICA,15,5/3/2023 0:00,0
15129,15125,3,2,068 EPI,15,5/5/2023 0:00,0
15130,15126,3,2,transf cta cte,15,5/6/2023 0:00,0
15131,15127,2,0,RX PANORAMCA E IMP,17,5/4/2023 0:00,0
15132,15128,4,2,SEMANA DE 28-4/04-05 LABORATORIO,51,5/5/2023 0:00,0
15133,15129,2,0,RX PANORAMICA,15,5/5/2023 0:00,0
15134,15130,3,2,069 VISA,15,5/12/2023 0:00,0
15135,15131,3,2,070 VISA,15,5/12/2023 0:00,0
15136,15132,2,0,RX PANORAMICA,15,5/6/2023 0:00,0
15137,15133,3,2,TRANSF CTA CTE,15,5/6/2023 0:00,0
15138,15134,3,2,071 MC,15,5/12/2023 0:00,0
15139,15135,3,2,072 VISA,15,5/12/2023 0:00,0
15140,15136,3,2,073 VISA,15,5/12/2023 0:00,0
15141,15137,3,2,TRANS CTA CTE,15,5/13/2023 0:00,0
15142,15138,2,0,RX PANORAMICA,15,5/8/2023 0:00,0
15143,15139,3,13,1002 VISA PANORAMICA,15,5/12/2023 0:00,0
15144,15140,4,1,CH 011110 ,40,5/9/2023 0:00,0
15145,15141,2,0,rx panoramica,15,5/9/2023 0:00,0
15146,15142,2,0,RX PANORAMICA,15,5/10/2023 0:00,0
15147,15143,2,0,RX PANORAMICA E IMP,17,5/10/2023 0:00,0
15148,15144,3,2,1003 DC,100,5/12/2023 0:00,0
15149,15145,3,2,1004 VISA,17,5/12/2023 0:00,0
15150,15146,2,0,rx panoramica,15,5/11/2023 0:00,0
15151,15147,2,0,rx panoramica,15,5/11/2023 0:00,0
15152,15148,2,0,RX PANORAMICA,15,5/11/2023 0:00,0
15153,15149,2,0,PANORAMICA E IMPRESION,17,5/12/2023 0:00,0
15154,15150,2,0,PANORAMICA,15,5/12/2023 0:00,0
15155,15151,4,2,SEMANA 05-05/11/05 LABORATORIO,67,5/12/2023 0:00,0
15156,15152,3,2,1005 DC,15,5/19/2023 0:00,0
15157,15153,3,2,1006 VISA,32,5/19/2023 0:00,0
15158,15154,2,0,RX PANORAMICA,15,5/13/2023 0:00,0
15159,15155,3,2,1007 VISA,15,5/19/2023 0:00,0
15160,15156,4,13,CH 005281 ,15,5/15/2023 0:00,0
15161,15157,3,2,1008 VISA,15,5/19/2023 0:00,0
15162,15158,3,2,1009 DC,15,5/19/2023 0:00,0
15163,15159,2,0,RX PANORAMICA E IMP,17,5/16/2023 0:00,0
15164,15160,3,2,1010 MC,15,5/19/2023 0:00,0
15165,15161,2,0,RX PANORAMICA E IMP,17,5/16/2023 0:00,0
15166,15162,3,2,1011 VISA,15,5/19/2023 0:00,0
15167,15163,2,0,RX PANORAMICA,15,5/17/2023 0:00,0
15168,15164,2,0,RX PANORAMICA,15,5/18/2023 0:00,0
15169,15165,3,2,1012 EPI,15,5/26/2023 0:00,0
15170,15166,3,2,1013 DC,40,5/26/2023 0:00,0
15171,15167,3,2,1014 DC,15,5/26/2023 0:00,0
15172,15168,4,2,SEMANA DE 12/05--18/05 LABORATORIO,50,5/19/2023 0:00,0
15173,15169,2,0,RX PANORAMICA,15,5/19/2023 0:00,0
15174,15170,2,0,RX PANORAMICA,15,5/19/2023 0:00,0
15175,15171,2,0,RX PANORAMICA,15,5/19/2023 0:00,0
15176,15172,3,2,1015 VISA,15,5/26/2023 0:00,0
15177,15173,2,0,rx panoramica,15,5/19/2023 0:00,0
15178,15174,2,0,rx panoramica,15,5/19/2023 0:00,0
15179,15175,2,0,RX PANORAMICA,15,5/20/2023 0:00,0
15180,15176,3,2,1018 MC,15,5/26/2023 0:00,0
15181,15177,3,2,1016 MC,15,5/26/2023 0:00,0
15182,15178,3,2,1017 MC,15,5/26/2023 0:00,0
15183,15179,2,0,RX PANORAMICA,15,5/20/2023 0:00,0
15184,15180,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15185,15181,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15186,15182,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15187,15183,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15188,15184,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15189,15185,3,2,1019 EPI,15,5/26/2023 0:00,0
15190,15186,3,2,1020 EPI,15,5/26/2023 0:00,0
15191,15187,2,0,RX PANORAMICA,15,5/22/2023 0:00,0
15192,15188,3,2,1021 MC,15,5/26/2023 0:00,0
15193,15189,3,2,1022 MC,15,5/26/2023 0:00,0
15194,15190,3,2,1023 ELECTRON TOMOGRAFIA 40*40,40,5/26/2023 0:00,0
15195,15191,2,0,RX PANORAMICA,15,5/23/2023 0:00,0
15196,15192,2,0,RX PANORAMICA,15,5/23/2023 0:00,0
15197,15193,2,0,RX PANORAMICA,15,5/23/2023 0:00,0
15198,15194,2,0,TOMO 40*40 PZ#17,40,5/23/2023 0:00,0
15199,15195,2,0,RX PANORAMICA,15,5/23/2023 0:00,0
15200,15196,2,0,RX PANORAMICA,15,5/24/2023 0:00,0
15201,15197,2,0,RX PANORAMICA,15,5/24/2023 0:00,0
15202,15198,2,0,RX PANORAMICA,15,5/25/2023 0:00,0
15203,15199,4,2,SEMANA DE 19/05--25/05 LABORATORIO,88,5/26/2023 0:00,0
15204,15200,3,1,1024 VISA PANORAMICA,15,6/2/2023 0:00,0
15205,15201,2,0,RX PANORAMICA,15,5/29/2023 0:00,0
15206,15202,2,0,RX PANORAMICA,15,5/29/2023 0:00,0
15207,15203,3,2,1026 DC,15,6/2/2023 0:00,0
15208,15204,3,2,1025 MC,15,6/2/2023 0:00,0
15209,15205,2,0,RX PANORAMICA,15,5/29/2023 0:00,0
15210,15206,3,2,1027 DC,15,6/2/2023 0:00,0
15211,15207,3,2,1028 ELECTRON PANORAMICA,15,6/2/2023 0:00,0
15212,15208,2,0,RX PANORAMICA,15,5/30/2023 0:00,0
15213,15209,2,0,TOMO 40*40 PZ# 11-21,40,6/1/2023 0:00,0
15214,15210,2,0,RX PANORAMICA,15,6/1/2023 0:00,0
15215,15211,3,2,1029 mc,17,6/9/2023 0:00,0
15216,15212,4,2,SEMANA DE 26/05--01/06 LABORATORIO,55,6/2/2023 0:00,0
15217,15213,3,2,1031 MC,15,6/9/2023 0:00,0
15218,15214,3,2,1030 VISA,15,6/9/2023 0:00,0
15219,15215,3,2,1033 MC,15,6/9/2023 0:00,0
15220,15216,3,2,1032 VISA,17,6/9/2023 0:00,0
15221,15217,3,2,1034 VISA,15,6/9/2023 0:00,0
15222,15218,2,0,RX PANORAMICA,15,6/2/2023 0:00,0
15223,15219,2,0,RX PANORAMICA,15,6/2/2023 0:00,0
15224,15220,2,0,RX PANORAMICA,15,6/2/2023 0:00,0
15225,15221,2,0,TOMOGRAFIA 100*80 ,100,6/5/2023 0:00,0
15226,15222,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15227,15223,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15228,15224,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15229,15225,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15230,15226,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15231,15227,3,2,1035 AMEX,15,6/9/2023 0:00,0
15232,15228,2,0,RX PANORAMICA,15,6/5/2023 0:00,0
15233,15229,2,0,RX PANORAMICA,15,6/6/2023 0:00,0
15234,15230,2,0,RX PANORAMICA,15,6/6/2023 0:00,0
15235,15231,2,0,rx panoramica,15,6/6/2023 0:00,0
15236,15232,3,2,TRANSF CTA CTE,15,6/10/2023 0:00,0
15237,15233,3,2,1037 AMEX,40,6/9/2023 0:00,0
15238,15234,3,2,1036 MC,15,6/9/2023 0:00,0
15239,15235,2,0,RX PANORAMICA,15,6/7/2023 0:00,0
15240,15236,2,0,RX PANORAMICA E IMP,17,6/7/2023 0:00,0
15241,15237,3,2,1038 DC,15,6/9/2023 0:00,0
15242,15238,2,0,IMP RX,2,6/7/2023 0:00,0
15243,15239,2,0,RX PANORAMICA,15,6/8/2023 0:00,0
15244,15240,2,0,RX PANORAMICA,15,6/8/2023 0:00,0
15245,15241,2,0,RX PANORAMICA,15,6/8/2023 0:00,0
15246,15242,4,2,ST DEL 02 AL 08 DE JUNIO 2023,62,6/9/2023 0:00,0
15247,15243,2,0,RX PANORAMICA,15,6/9/2023 0:00,0
15248,15244,2,0,RX PANORAMICA,15,6/9/2023 0:00,0
15249,15245,3,2,1039 VISA,32,6/16/2023 0:00,0
15250,15246,3,2,1040 MC,15,6/16/2023 0:00,0
15251,15247,3,2,1041 MC,40,6/16/2023 0:00,0
15252,15248,2,0,RX PANORAMICA E IMP,17,6/13/2023 0:00,0
15253,15249,3,2,1042 VISA,40,6/16/2023 0:00,0
15254,15250,3,2,1043 MC,15,6/16/2023 0:00,0
15255,15251,2,0,RX PANORAMICA,15,6/15/2023 0:00,0
15257,15253,2,0,RX PANORAMICA,15,6/17/2023 0:00,0
15258,15254,2,0,RX LATERAL E IMP,17,6/17/2023 0:00,0
15259,15255,3,2,1044 MC,15,6/23/2023 0:00,0
15260,15256,2,0,RX PANORAMICA Y LC ,32,6/19/2023 0:00,0
15261,15257,3,2,1046 VISA,15,6/23/2023 0:00,0
15262,15258,2,0,RX PANORAMICA E IMP,17,6/19/2023 0:00,0
15263,15259,2,0,RX PANORAMICA,15,6/19/2023 0:00,0
15264,15260,3,2,1045 DC,15,6/23/2023 0:00,0
15265,15261,2,0,RX PANORAMICA,15,6/19/2023 0:00,0
15266,15262,2,0,rx panoramica,15,6/20/2023 0:00,0
15267,15263,2,0,rx panoramica e imp,17,6/20/2023 0:00,0
15268,15264,2,0,rx panoramica,15,6/20/2023 0:00,0
15269,15265,2,0,rx panoramica,15,6/20/2023 0:00,0
15270,15266,2,0,rx panoramica,15,6/20/2023 0:00,0
15271,15267,3,2,1047 amex,15,6/23/2023 0:00,0
15272,15268,3,2,1048 VISA,15,6/23/2023 0:00,0
15273,15269,3,2,1049 MC,15,6/23/2023 0:00,0
15274,15270,3,2,1050 EPI,15,6/30/2023 0:00,0
15275,15271,3,2,1051 AMEX,15,6/23/2023 0:00,0
15276,15272,3,2,1052 DC,15,6/30/2023 0:00,0
15277,15273,3,2,1052 MC,15,6/30/2023 0:00,0
15278,15274,2,0,rx panoramica,15,6/22/2023 0:00,0
15279,15275,4,2,ST DEL 16 AL 22 DE JUNIO 2023,72,6/23/2023 0:00,0
15280,15276,2,0,rx panoramica,15,6/23/2023 0:00,0
15281,15277,3,2,1053 VISA,15,6/30/2023 0:00,0
15282,15278,2,0,RX PANORAMICA,15,6/24/2023 0:00,0
15283,15279,2,0,rx panoramica,15,6/26/2023 0:00,0
15284,15280,2,0,rx panoramica,15,6/26/2023 0:00,0
15285,15281,3,2,1054 MC,15,6/30/2023 0:00,0
15286,15282,3,2,1055 visa,15,6/30/2023 0:00,0
15287,15283,3,2,1056 EPI,40,6/30/2023 0:00,0
15288,15284,3,2,1057 VISA,15,6/30/2023 0:00,0
15289,15285,2,0,RX PANORAMICA,15,6/27/2023 0:00,0
15290,15286,2,0,RX PANORAMICA E IMP,17,6/28/2023 0:00,0
15291,15287,3,2,1058 mc,40,6/30/2023 0:00,0
15292,15288,2,0,rx panoramica,15,6/29/2023 0:00,0
15293,15289,2,0,RX PANORAMICA,15,6/29/2023 0:00,0
15294,15290,2,0,RX PANORAMICA,15,6/29/2023 0:00,0
15295,15291,3,2,1059 VISA,15,7/7/2023 0:00,0
15296,15292,4,2,SEMANA DE 23/06--29/06 LABORATORIO,87,6/30/2023 0:00,0
15297,15293,2,0,RX PANORAMICA,15,6/30/2023 0:00,0
15298,15294,2,0,RX PANORAMICA,15,6/30/2023 0:00,0
15299,15295,2,0,RX PANORAMICA E IMP,17,6/30/2023 0:00,0
15300,15296,3,7,TRANSF CTA CTE,15,7/1/2023 0:00,0
15301,15297,2,0,IMP RX,2,6/30/2023 0:00,0
15302,15298,2,0,RX PANORAMICA,15,6/30/2023 0:00,0
15303,15299,2,0,RX PANORAMICA,15,7/1/2023 0:00,0
15304,15300,2,0,rx panoramica,15,7/1/2023 0:00,0
15305,15301,2,0,RX PANORAMICA,15,7/3/2023 0:00,0
15306,15302,2,0,RX PANORAMICA,15,7/3/2023 0:00,0
15307,15303,2,0,RX PANORAMICA,15,7/3/2023 0:00,0
15308,15304,3,2,1060 MC,40,7/7/2023 0:00,0
15309,15305,2,0,TOMOGRAFIA 40x40 PIEZA 45,40,7/3/2023 0:00,0
15310,15306,2,0,TOMOGRAFIA 40x40 PIEZA 36,40,7/3/2023 0:00,0
15311,15307,2,0,RX PANORAMICA,15,7/3/2023 0:00,0
15312,15308,3,2,1061 MC,100,7/7/2023 0:00,0
15313,15309,3,2,1062 VISA,17,7/7/2023 0:00,0
15314,15310,2,0,RX PANORAMICA,15,7/4/2023 0:00,0
15315,15311,3,2,1064 MC,15,7/7/2023 0:00,0
15316,15312,3,2,1063 VISA,15,7/7/2023 0:00,0
15317,15313,3,2,1065 VISA,15,7/7/2023 0:00,0
15318,15314,2,0,RX PANORAMICA,15,7/5/2023 0:00,0
15319,15315,2,0,RX CEFALOMETRICA E IMP,17,7/5/2023 0:00,0
15320,15316,3,2,1066 MC,100,7/7/2023 0:00,0
15321,15317,2,0,RX PANORAMICA,15,7/6/2023 0:00,0
15322,15318,3,2,TRANSF CTA CTE,17,7/8/2023 0:00,0
15323,15319,4,2,SEMANA 30/06--06/07 LABORATORIO,62,7/7/2023 0:00,0
15324,15320,2,0,RX PANORAMICA,15,7/7/2023 0:00,0
15325,15321,3,2,1067 VISA,15,7/14/2023 0:00,0
15326,15322,3,2,1068 MC,32,7/14/2023 0:00,0
15327,15323,3,2,1068 MC,15,7/14/2023 0:00,0
15328,15324,3,2,1069 MC,17,7/14/2023 0:00,0
15329,15325,2,0,rx panoramica,15,7/8/2023 0:00,0
15330,15326,3,2,1070 VISA,40,7/14/2023 0:00,0
15331,15327,3,2,1071 MC,15,7/14/2023 0:00,0
15332,15328,2,0,RX PANORAMICA,15,7/10/2023 0:00,0
15333,15329,2,0,RX PANORAMICA,15,7/10/2023 0:00,0
15334,15330,3,2,1072 MC ,15,7/14/2023 0:00,0
15335,15331,2,0,RX PANORAMICA,15,7/11/2023 0:00,0
15336,15332,2,0,RX PANORAMICA,15,7/11/2023 0:00,0
15337,15333,3,2,1073 visa,15,7/14/2023 0:00,0
15338,15334,2,0,RX PANORAMICA,15,7/12/2023 0:00,0
15339,15335,2,0,RX PANORAMICA,15,7/12/2023 0:00,0
15340,15336,3,2,1075 visa,15,7/21/2023 0:00,0
15341,15337,3,2,1074 visa,15,7/21/2023 0:00,0
15342,15338,2,0,rx panoramica,15,7/13/2023 0:00,0
15343,15339,2,0,rx panoramica,15,7/13/2023 0:00,0
15344,15340,4,2,SEMANA DE 7/07--13/07 LABORATORIO,70,7/14/2023 0:00,0
15345,15341,3,2,1076 M/C PANORAMICA,15,7/21/2023 0:00,0
15346,15342,3,2,1077 VISA PANORAMICA,15,7/21/2023 0:00,0
15347,15343,3,4,1078 M/C TOMOGRAFIA 100*80,100,7/21/2023 0:00,0
15348,15344,3,2,1079 VISA,40,7/21/2023 0:00,0
15349,15345,3,2,1080 VISA,40,7/21/2023 0:00,0
15350,15346,3,2,1081 VISA,15,7/21/2023 0:00,0
15351,15347,2,0,rx panoramica,15,7/19/2023 0:00,0
15352,15348,2,0,RX PANORAMICA,15,7/19/2023 0:00,0
15353,15349,3,2,1082 visa,100,7/21/2023 0:00,0
15354,15350,2,0,RX PANORAMICA,15,7/20/2023 0:00,0
15355,15351,4,2,SEMANA DE 14/07--20/07 LABORATORIO,52,7/21/2023 0:00,0
15356,15352,2,0,RX PANORAMICA,15,7/21/2023 0:00,0
15357,15353,3,2,1084 VISA,15,7/28/2023 0:00,0
15358,15354,3,2,1083 VISA,15,7/28/2023 0:00,0
15359,15355,3,2,1083 VISA,15,7/28/2023 0:00,0
15360,15356,3,13,TRANSF CTA CTE,15,7/22/2023 0:00,0
15361,15357,2,0,RX PANORAMICA,15,7/21/2023 0:00,0
15362,15358,3,2,1085 MC,100,7/28/2023 0:00,0
15363,15359,2,0,PANORAMICA,15,7/22/2023 0:00,0
15364,15360,3,4,1086 VISA RX PANORAMICA Y CEFALOMETRICA,32,7/28/2023 0:00,0
15365,15361,2,0,rx panoramica,15,7/25/2023 0:00,0
15366,15362,2,0,rx panoramica,15,7/25/2023 0:00,0
15367,15363,3,2,1087 visa,100,7/28/2023 0:00,0
15368,15364,3,2,1088 mc,40,7/28/2023 0:00,0
15369,15365,3,2,1089 dc,15,7/28/2023 0:00,0
15370,15366,3,2,1090 mc,15,7/28/2023 0:00,0
15371,15367,3,2,1091 visa,15,7/28/2023 0:00,0
15372,15368,2,0,PANORAMICA,15,7/26/2023 0:00,0
15373,15369,2,0,PANORAMICA,15,7/26/2023 0:00,0
15374,15370,2,0,RX PANORAMICA,15,7/26/2023 0:00,0
15375,15371,2,0,RX PANORAMICA,15,7/26/2023 0:00,0
15376,15372,3,2,1093 DC,15,8/4/2023 0:00,0
15377,15373,3,2,1092 MC,15,8/4/2023 0:00,0
15378,15374,2,0,RX PANORAMICA,15,7/27/2023 0:00,0
15379,15375,2,0,RX PANORAMICA,15,7/27/2023 0:00,0
15380,15376,4,2,SEMANA DE 21/07--27/07 LABORATORIO,47,7/28/2023 0:00,0
15381,15377,2,0,rx panoramica,15,7/28/2023 0:00,0
15382,15378,3,2,1094 EPI,15,8/4/2023 0:00,0
15383,15379,3,2,1095 VISA,100,8/4/2023 0:00,0
15384,15380,3,2,PAGO CDA VIVI,15,8/4/2023 0:00,0
15385,15381,3,2,1096 mc,40,8/4/2023 0:00,0
15386,15382,2,0,rx panoramica,15,7/29/2023 0:00,0
15387,15383,2,0,rx panoramica,15,7/29/2023 0:00,0
15388,15384,2,0,RX PANORAMICA,15,7/29/2023 0:00,0
15389,15385,2,0,RX PANORAMICA,15,7/29/2023 0:00,0
15390,15386,2,0,RX PANORAMICA,15,7/31/2023 0:00,0
15391,15387,3,2,1097 EPI,15,8/4/2023 0:00,0
15392,15388,2,0,RX PANORAMICA,15,7/31/2023 0:00,0
15393,15389,2,0,RX PANORAMICA,15,8/1/2023 0:00,0
15394,15390,2,0,RX PANORAMICA,15,8/1/2023 0:00,0
15395,15391,3,2,1099 visa,15,8/4/2023 0:00,0
15396,15392,3,2,1098 epi,15,8/4/2023 0:00,0
15397,15393,2,0,rx panoramica,15,8/2/2023 0:00,0
15398,15394,3,2,1100 MC,15,8/11/2023 0:00,0
15399,15395,2,0,RX PANORAMICA,15,8/3/2023 0:00,0
15400,15396,2,0,RX PANORAMICA,15,8/3/2023 0:00,0
15401,15397,3,2,TRANSF CTA CTE,15,8/5/2023 0:00,0
15402,15398,4,2,SEMANA DE 28/07--03/08 LABORATORIO,92,8/4/2023 0:00,0
15403,15399,3,2,1101 MC,15,8/11/2023 0:00,0
15404,15400,2,0,RX PANORAMICA,15,8/4/2023 0:00,0
15405,15401,2,0,RX PANORAMICA,15,8/4/2023 0:00,0
15406,15402,2,0,RX PANORAMICA,15,8/4/2023 0:00,0
15407,15403,2,0,RX PANORAMICA,15,8/4/2023 0:00,0
15408,15404,2,0,imp rx,2,8/4/2023 0:00,0
15409,15405,3,2,1103 VISA,15,8/11/2023 0:00,0
15410,15406,3,2,1102 MC,15,8/11/2023 0:00,0
15411,15407,2,0,RX PANORAMICA,15,8/5/2023 0:00,0
15412,15408,3,2,1104 dc,15,8/11/2023 0:00,0
15413,15409,2,0,RX PANORAMICA,15,8/7/2023 0:00,0
15414,15410,2,0,RX PANORAMICA,15,8/7/2023 0:00,0
15415,15411,2,0,RX PANORAMICA,15,8/7/2023 0:00,0
15416,15412,3,2,1106 DC,15,8/11/2023 0:00,0
15417,15413,3,2,1105 MC,15,8/11/2023 0:00,0
15418,15414,2,0,RX PANORAMICA,15,8/7/2023 0:00,0
15419,15415,2,0,PANORAMICA,15,8/8/2023 0:00,0
15420,15416,2,0,PANORAMICA,15,8/8/2023 0:00,0
15421,15417,2,0,PANORAMICA,15,8/8/2023 0:00,0
15422,15418,3,2,1107 ELECTRON PANORAMICA,15,8/11/2023 0:00,0
15423,15419,3,2,1108 ELECTRON,17,8/11/2023 0:00,0
15424,15420,2,0,TOMO 100x80,100,8/8/2023 0:00,0
15425,15421,2,0,RX PANORAMICA,15,8/9/2023 0:00,0
15426,15422,2,0,RX PANORAMICA,15,8/9/2023 0:00,0
15427,15423,3,2,1109 MC,15,8/11/2023 0:00,0
15428,15424,3,2,1110 MC,15,8/18/2023 0:00,0
15429,15425,2,0,TOMO 40*40 PZ14,40,8/9/2023 0:00,0
15430,15426,2,0,rx panoramica,15,8/10/2023 0:00,0
15431,15427,2,0,RX PANORAMICA,15,8/10/2023 0:00,0
15432,15428,4,2,SEMANA DE 4/08--10/08 LABORATORIO,80,8/11/2023 0:00,0
15433,15429,2,0,RX PANORAMICA,15,8/11/2023 0:00,0
15434,15430,2,0,RX PANORAMICA,15,8/11/2023 0:00,0
15435,15431,2,0,IMP RX,2,8/11/2023 0:00,0
15436,15432,2,0,RX PANORAMICA,15,8/11/2023 0:00,0
15437,15433,3,2,1112 VISA,15,8/18/2023 0:00,0
15438,15434,3,2,1111 MC,100,8/18/2023 0:00,0
15439,15435,3,2,1114 visa,15,8/18/2023 0:00,0
15440,15436,3,2,1113 MC,100,8/18/2023 0:00,0
15441,15437,2,0,RX PANORAMICA,15,8/14/2023 0:00,0
15442,15438,3,2,1115 MC,15,8/18/2023 0:00,0
15443,15439,2,0,RX PANORAMICA,15,8/15/2023 0:00,0
15444,15440,2,0,RX PANORAMICA,15,8/16/2023 0:00,0
15445,15441,3,2,1116 MC,15,8/18/2023 0:00,0
15446,15442,3,2,1118 DC,15,8/25/2023 0:00,0
15447,15443,3,2,1117 DC PZ 31,40,8/25/2023 0:00,0
15448,15444,2,0,RX PANORAMICA,15,8/17/2023 0:00,0
15449,15445,2,0,RX PANORAMICA,15,8/17/2023 0:00,0
15450,15446,4,2,SEMANA DE 11/08--17/08 LABORATORIO,56,8/18/2023 0:00,0
15451,15447,2,0,rx panoramica,15,8/18/2023 0:00,0
15452,15448,2,0,rx panoramica,15,8/18/2023 0:00,0
15453,15449,3,2,TRANSF CTA CTE,2,8/19/2023 0:00,0
15454,15450,3,2,1121 mc,15,8/25/2023 0:00,0
15455,15451,3,2,1119 VISA,15,8/25/2023 0:00,0
15456,15452,3,2,1120 MC,32,8/25/2023 0:00,0
15457,15453,2,0,IMP RX,4,8/19/2023 0:00,0
15458,15454,3,7,1122 VISA PANORAMICA,15,8/25/2023 0:00,0
15459,15455,2,0,RX PANORAMICA,15,8/22/2023 0:00,0
15460,15456,2,0,RX PANORAMICA,15,8/22/2023 0:00,0
15461,15457,2,0,RX PANORAMICA Y LC,32,8/22/2023 0:00,0
15462,15458,2,0,RX PANORAMICA,15,8/23/2023 0:00,0
15463,15459,2,0,RX PANORAMICA,15,8/24/2023 0:00,0
15464,15460,2,0,RX PANORAMICA,15,8/24/2023 0:00,0
15465,15461,4,2,SEMANA DE 18/08--24/08 LABORATORIO,50,8/25/2023 0:00,0
15466,15462,2,0,RX PANORAMICA,15,8/25/2023 0:00,0
15467,15463,3,2,1123 VISA,15,9/1/2023 0:00,0
15468,15464,3,2,1124 DC,17,9/1/2023 0:00,0
15469,15465,2,0,RX PANORAMICA,15,8/26/2023 0:00,0
15470,15466,3,2,1125 DC,15,9/1/2023 0:00,0
15471,15467,2,0,RX PANORAMICA,15,8/28/2023 0:00,0
15472,15468,3,2,1126 mc,15,9/1/2023 0:00,0
15473,15469,3,2,1127 VISA,15,9/1/2023 0:00,0
15474,15470,3,2,1128 AMEX,100,9/1/2023 0:00,0
15475,15471,3,2,1129 MC,15,9/1/2023 0:00,0
15476,15472,2,0,RX LATERAL E IMPRESIONES,19,8/30/2023 0:00,0
15477,15473,2,0,rx panoramica,15,8/30/2023 0:00,0
15478,15474,3,2,1130 VISA,15,9/1/2023 0:00,0
15479,15475,2,0,RX PANORAMICA,15,8/31/2023 0:00,0
15480,15476,2,0,RX PANORAMICA,15,9/1/2023 0:00,0
15481,15477,2,0,RX PANORAMICA,15,9/1/2023 0:00,0
15482,15478,4,2,SEMANA DE 25/08--31/08 LABORATORIO,52,9/1/2023 0:00,0
15483,15479,3,2,1131 MC,17,9/8/2023 0:00,0
15484,15480,3,2,1132 visa,15,9/8/2023 0:00,0
15485,15481,3,2,1133 visa,17,9/8/2023 0:00,0
15486,15482,2,0,RX PANORAMICA,15,9/4/2023 0:00,0
15487,15483,3,2,1134 VISA,15,9/8/2023 0:00,0
15488,15484,2,0,RX PANORAMICA,15,9/4/2023 0:00,0
15489,15485,2,0,RX PANORAMICA,15,9/4/2023 0:00,0
15490,15486,3,2,1135 mc ,15,9/8/2023 0:00,0
15491,15487,2,0,RX PANORAMICA,15,9/5/2023 0:00,0
15492,15488,2,0,RX PANORAMICA,15,9/6/2023 0:00,0
15493,15489,2,0,TOMO 40*40 PZ 11.21.22,40,9/6/2023 0:00,0
15494,15490,2,0,RX PANORAMICA,15,9/6/2023 0:00,0
15495,15491,3,2,1136 VISA,15,9/8/2023 0:00,0
15496,15492,2,0,rx panoramica,15,9/7/2023 0:00,0
15497,15493,3,2,1137 DC,15,9/15/2023 0:00,0
15498,15494,3,2,1138 dc,15,9/15/2023 0:00,0
15499,15495,3,2,1139 mc,17,9/15/2023 0:00,0
15500,15496,3,2,1139 MC,17,9/15/2023 0:00,0
15501,15497,4,2,SEMANA DE 1/09--07/09 LABORATORIO,77,9/8/2023 0:00,0
15502,15498,2,0,RX PANORAMICA,15,9/8/2023 0:00,0
15503,15499,2,0,RX PANORAMICA,15,9/8/2023 0:00,0
15504,15500,3,2,1140 DC,15,9/15/2023 0:00,0
15505,15501,3,2,1141 dc,15,9/15/2023 0:00,0
15506,15502,2,0,rx panoramica,15,9/9/2023 0:00,0
15507,15503,2,0,RX PANORAMICA,15,9/9/2023 0:00,0
15508,15504,3,2,1142 VISA,15,9/15/2023 0:00,0
15509,15505,2,0,IMP RX,2,9/9/2023 0:00,0
15510,15506,2,0,RX PANORAMICA,15,9/11/2023 0:00,0
15511,15507,2,0,tomo 40*40 pz 27,40,9/11/2023 0:00,0
15512,15508,2,0,RX PANORAMICA,15,9/11/2023 0:00,0
15513,15509,2,0,RX PANORAMICA,15,9/11/2023 0:00,0
15514,15510,3,2,1143 EPI,15,9/15/2023 0:00,0
15515,15511,2,0,RX PANORAMICA,15,9/13/2023 0:00,0
15516,15512,2,0,RX PANORAMICA,15,9/13/2023 0:00,0
15517,15513,2,0,RX PANORAMICA,15,9/13/2023 0:00,0
15518,15514,2,0,RX PANORAMICA,15,9/13/2023 0:00,0
15520,15516,3,2,1144 VISA,15,9/15/2023 0:00,0
15521,15517,2,0,rx panoramica,15,9/14/2023 0:00,0
15522,15518,2,0,RX PANORAMICA,15,9/15/2023 0:00,0
15523,15519,2,0,RX PANORAMICA,15,9/15/2023 0:00,0
15524,15520,4,2,SEMANA DE 07/09--14/09 LABORATORIO,60,9/15/2023 0:00,0
15525,15521,3,2,TRANSF CTA CTE,15,9/23/2023 0:00,0
15526,15522,3,2,TRANSF CTA CTE,2,9/23/2023 0:00,0
15527,15523,3,2,1145 VISA,15,9/22/2023 0:00,0
15528,15524,2,0,IMP RX,2,9/16/2023 0:00,0
15529,15525,2,0,RX PANORAMICA,15,9/18/2023 0:00,0
15530,15526,2,0,rx panoramica,15,9/18/2023 0:00,0
15531,15527,2,0,RX PANORAMICA,15,9/18/2023 0:00,0
