iIdBodegaSolicita,iIdMovimiento,iIdproducto,dCantidad,dCantidadAprobada,iIdProveedor,dValorUnitario,cEstado,bEstado,StockActual,NumFactura
1,449,121,25.0000,25.0000,1,0.9856,E,1,68.00,001-002-136817
1,449,2,25.0000,25.0000,1,0.5376,E,1,74.00,001-002-136817
1,449,3,25.0000,25.0000,1,0.9945,E,1,61.00,001-002-136817
1,450,51,25.0000,25.0000,2,0.6856,E,1,40.00,009-003-9250
1,451,164,16.0000,16.0000,112,4.0432,E,1,16.00,002-001-52789
1,451,192,4.0000,4.0000,112,3.1808,E,1,4.00,002-001-52789
1,452,160,12.0000,12.0000,22,0.2750,E,1,13.00,076-047-158407
1,453,192,4.0000,4.0000,112,3.1745,E,1,4.00,002-001-53233
1,454,10,1.0000,1.0000,4,26.3200,E,1,1.00,001-001-294241
1,455,210,150.0000,150.0000,107,1.0080,E,1,300.00,001-001-55225
1,456,121,25.0000,25.0000,NULL,NULL,X,1,0.00,
1,456,51,25.0000,25.0000,NULL,NULL,X,1,0.00,
1,457,168,25.0000,25.0000,NULL,NULL,X,1,0.00,
1,458,51,25.0000,25.0000,2,0.6854,E,1,55.00,009-003-10457
1,458,121,25.0000,0.0000,2,0.0000,E,1,58.00,009-003-10457
1,458,4,10.0000,10.0000,2,1.0080,E,1,10.00,009-003-10457
1,459,168,25.0000,25.0000,1,0.9856,E,1,32.00,001-002-140823
1,458,168,25.0000,25.0000,2,0.8668,E,1,57.00,009-003-10457
1,460,164,16.0000,16.0000,112,4.0432,E,1,18.00,002-003-513
1,460,192,4.0000,4.0000,112,3.1808,E,1,5.00,002-003-513
1,460,167,24.0000,24.0000,112,2.7104,E,1,25.00,002-003-513
1,461,22,3.0000,3.0000,1,3.9200,E,1,3.00,001-002-148911
1,462,181,50.0000,50.0000,16,0.1279,E,1,50.00,019-002-263120
1,462,206,6.0000,6.0000,16,0.2674,E,1,6.00,019-002-263120
1,463,167,1.0000,1.0000,53,0.0000,E,1,1.00,15/12/2017
1,463,176,1.0000,1.0000,53,0.0000,E,1,5.00,15/12/2017
1,463,4,4.0000,4.0000,53,0.0000,E,1,11.00,15/12/2017
1,464,2,15.0000,15.0000,1,0.6720,E,1,56.00,001-002-150533
1,465,3,20.0000,20.0000,2,1.1590,E,1,37.00,009-003-12629
1,466,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-047-173779
1,466,136,2.0000,2.0000,22,2.9008,E,1,2.00,076-047-173779
1,467,201,10.0000,10.0000,121,4.2000,E,1,10.00,003-001-1327
1,468,186,6.0000,6.0000,126,0.9700,E,1,6.00,001-001-99544
1,469,186,20.0000,20.0000,2,0.8870,E,1,26.00,009-003-13491
1,469,3,20.0000,20.0000,2,1.1592,E,1,40.00,009-003-13491
1,470,51,25.0000,25.0000,1,0.6720,E,1,55.00,001-002-156349
1,471,122,6.0000,6.0000,22,0.7840,E,1,8.00,076-047-179318
1,471,52,3.0000,3.0000,22,3.2928,E,1,3.00,076-047-179318
1,472,201,10.0000,10.0000,NULL,NULL,X,1,0.00,
1,473,2,20.0000,20.0000,1,0.5376,E,1,57.00,001-002-163031
1,473,3,20.0000,20.0000,1,0.9946,E,1,38.00,001-002-163031
1,474,164,16.0000,16.0000,112,4.0432,E,1,17.00,002-003-1419
1,474,192,8.0000,8.0000,112,3.3040,E,1,8.00,002-003-1419
1,475,122,4.0000,2.0000,22,0.9184,E,1,4.00,076-048-238218
1,475,46,2.0000,2.0000,22,2.4528,E,1,4.00,076-048-238218
1,475,122,2.0000,2.0000,22,0.9184,E,1,4.00,076-048-238218
1,476,4,20.0000,20.0000,2,1.0080,E,1,20.00,009-003-14998
1,475,136,2.0000,2.0000,22,2.9008,E,1,3.00,076-048-238218
1,477,51,25.0000,25.0000,1,0.6720,E,1,30.00,001-002-165273
1,477,4,10.0000,10.0000,1,0.8960,E,1,30.00,001-002-165273
1,478,167,24.0000,24.0000,19,2.6992,E,1,24.00,001-001-31150
1,479,165,2.0000,2.0000,22,5.2864,E,1,3.00,076-048-244385
1,479,160,12.0000,12.0000,22,0.5180,E,1,14.00,076-048-244385
1,480,67,1.0000,1.0000,16,1.9376,E,1,1.00,019-002-272225
1,480,175,1.0000,1.0000,16,2.6432,E,1,1.00,019-002-272225
1,481,192,8.0000,8.0000,19,2.9100,E,1,10.00,001-001-31362
1,482,3,15.0000,15.0000,1,0.9946,E,1,36.00,001-002-168644
1,482,4,15.0000,15.0000,1,0.8960,E,1,30.00,001-002-168644
1,483,52,3.0000,3.0000,22,3.5952,E,1,4.00,076-026-11830
1,483,122,5.0000,5.0000,22,0.9184,E,1,7.00,076-026-11830
1,484,210,150.0000,150.0000,107,0.0000,E,1,150.00,001-001-56571
1,484,230,150.0000,150.0000,107,0.0000,E,1,150.00,001-001-56571
1,485,51,25.0000,0.0000,1,0.0000,E,1,20.00,11/06/2018
1,486,168,25.0000,25.0000,2,0.8668,E,1,57.00,009-003-17877
1,487,164,16.0000,16.0000,112,4.0400,E,1,22.00,002-003-2455
1,487,192,4.0000,4.0000,112,3.3000,E,1,13.00,002-003-2455
1,488,136,2.0000,2.0000,22,2.9008,E,1,2.00,076-046-163441
1,488,122,4.0000,4.0000,22,0.9184,E,1,7.00,076-046-163441
1,489,231,10.0000,8.0000,1,0.2800,E,1,8.00,001-002-180186
1,489,3,15.0000,0.0000,1,0.0000,E,1,21.00,001-002-180186
1,490,167,24.0000,24.0000,19,2.7000,E,1,31.00,001-001-31830
1,490,192,4.0000,4.0000,19,2.9100,E,1,13.00,001-001-31830
1,491,51,25.0000,25.0000,4,1.1200,E,1,30.00,001-002-22508
1,492,3,15.0000,15.0000,2,1.1593,E,1,36.00,009-003-19014
1,493,46,2.0000,2.0000,22,2.4080,E,1,5.00,076-048-262759
1,493,160,12.0000,12.0000,22,0.2763,E,1,12.00,076-048-262759
1,493,122,4.0000,4.0000,22,0.6888,E,1,7.00,076-048-262759
1,493,136,1.0000,1.0000,22,2.9008,E,1,2.00,076-048-262759
1,494,231,10.0000,10.0000,1,0.2800,E,1,10.00,001-002-185347
1,495,51,25.0000,25.0000,4,1.1760,E,1,48.00,001-002-24328
1,495,3,15.0000,15.0000,4,1.2880,E,1,35.00,001-002-24328
1,496,3,15.0000,15.0000,NULL,NULL,X,1,0.00,
1,496,51,25.0000,25.0000,NULL,NULL,X,1,0.00,
1,497,122,6.0000,6.0000,22,0.9167,E,1,6.00,076-046-171404
1,498,3,15.0000,15.0000,1,0.9946,E,1,42.00,001-002-190755
1,498,2,10.0000,10.0000,1,0.5376,E,1,34.00,001-002-190755
1,499,7,6.0000,6.0000,53,0.0409,E,1,15.00,15/08/2018
1,500,160,12.0000,12.0000,22,0.4154,E,1,16.00,076-029-33193
1,501,4,10.0000,10.0000,1,1.1200,E,1,22.00,001-002-194863
1,502,167,24.0000,24.0000,112,2.7104,E,1,34.00,002-003-4121
1,502,164,16.0000,16.0000,112,4.0432,E,1,20.00,002-003-4121
1,503,192,4.0000,4.0000,112,3.3040,E,1,7.00,002-003-4121
1,504,168,25.0000,25.0000,4,1.1200,E,1,54.00,001-002-31643
1,505,192,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,505,122,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,506,136,2.0000,2.0000,22,2.9008,E,1,2.00,076-046-179855
1,506,122,4.0000,4.0000,22,0.6888,E,1,4.00,076-046-179855
1,507,11,1.0000,1.0000,2,10.5800,E,1,1.00,009-003-22154
1,508,51,25.0000,25.0000,4,1.2000,E,1,38.00,37344
1,509,192,4.0000,4.0000,19,3.2575,E,1,6.00,001-001-34014
1,510,3,20.0000,20.0000,1,0.9945,E,1,24.00,001-002-200213
1,511,136,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,511,122,4.0000,4.0000,NULL,NULL,X,1,0.00,
1,511,46,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,512,136,1.0000,1.0000,22,2.9008,E,1,1.00,076-045-134371
1,512,122,6.0000,6.0000,22,0.9184,E,1,6.00,076-045-134371
1,512,46,2.0000,2.0000,22,2.4080,E,1,4.00,076-045-134371
1,513,3,5.0000,5.0000,2,1.1603,E,1,29.00,009-003-23558
1,513,2,5.0000,5.0000,2,0.9072,E,1,20.00,009-003-23558
1,514,192,4.0000,4.0000,112,3.3000,E,1,7.00,002-003-4892
1,515,3,10.0000,10.0000,1,0.9946,E,1,20.00,001-002-204901
1,515,2,15.0000,15.0000,1,0.5376,E,1,20.00,001-002-204901
1,515,22,2.0000,0.0000,1,0.0000,E,1,0.00,001-002-204901
1,516,45,2.0000,2.0000,22,0.9856,E,1,2.00,076-044-95930
1,516,160,12.0000,12.0000,22,0.4965,E,1,12.00,076-044-95930
1,517,2,10.0000,10.0000,1,0.6720,E,1,25.00,001-002-208787
1,518,3,10.0000,0.0000,2,0.0000,E,1,10.00,13/02/2019
1,519,164,16.0000,16.0000,112,4.0400,E,1,16.00,002-003-5338
1,520,175,1.0000,1.0000,13,1.4672,E,1,1.00,003-001-10489
1,520,176,20.0000,20.0000,13,0.3200,E,1,20.00,003-001-10489
1,520,182,1.0000,1.0000,13,0.7952,E,1,1.00,003-001-10489
1,521,175,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,521,176,20.0000,20.0000,NULL,NULL,X,1,0.00,
1,521,182,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,522,3,10.0000,10.0000,2,1.1590,E,1,25.00,009-003-25614
1,523,160,12.0000,12.0000,22,0.1988,E,1,16.00,076-046-197181
1,523,122,4.0000,4.0000,22,0.9184,E,1,4.00,076-046-197181
1,524,232,2000.0000,2000.0000,121,0.0900,E,1,2000.00,003-001-2470
1,525,51,15.0000,15.0000,1,0.8400,E,1,33.00,001-002-212768
1,526,2,10.0000,10.0000,2,0.9072,E,1,25.00,009-003-26284
1,526,3,15.0000,15.0000,2,1.1596,E,1,25.00,009-003-26284
1,526,168,15.0000,15.0000,2,0.8669,E,1,47.00,009-003-26284
1,527,192,4.0000,4.0000,112,3.3000,E,1,6.00,002-003-5605
1,528,201,6.0000,6.0000,121,6.0000,E,1,6.00,003-001-2508
1,520,181,25.0000,25.0000,13,0.0746,E,1,25.00,003-001-10489
1,526,4,10.0000,10.0000,2,1.0080,E,1,11.00,009-003-26284
1,529,210,150.0000,150.0000,107,1.0080,E,1,150.00,001-001-58483
1,530,233,200.0000,200.0000,13,0.2717,E,1,200.00,003-001-10565
1,531,22,2.0000,2.0000,1,3.9200,E,1,2.00,001-002-217475
1,531,231,10.0000,10.0000,1,0.2800,E,1,10.00,001-002-217475
1,532,2,10.0000,10.0000,2,1.4112,E,1,10.00,009-003-27803
1,532,3,15.0000,15.0000,2,1.1596,E,1,15.00,009-003-27803
1,532,51,15.0000,15.0000,2,0.6854,E,1,30.00,009-003-27803
1,533,192,4.0000,4.0000,19,3.2575,E,1,7.00,001-002-507
1,534,136,4.0000,4.0000,22,2.9120,E,1,4.00,076-024-81779
1,534,122,4.0000,4.0000,22,0.9184,E,1,4.00,076-024-81779
1,535,234,200.0000,200.0000,53,0.3500,E,1,200.00,18/03/2019
1,536,160,12.0000,12.0000,22,0.4956,E,1,14.00,076-025-64118
1,536,122,4.0000,4.0000,22,0.9184,E,1,4.00,076-025-64118
1,537,192,4.0000,4.0000,19,3.2600,E,1,8.00,001-002-812
1,537,167,24.0000,24.0000,19,2.7000,E,1,24.00,001-002-812
1,537,164,16.0000,16.0000,19,4.0400,E,1,16.00,001-002-812
1,538,2,10.0000,10.0000,2,0.9072,E,1,15.00,009-003-28504
1,538,3,15.0000,15.0000,2,1.1596,E,1,15.00,009-003-28504
1,538,4,15.0000,15.0000,2,1.0080,E,1,15.00,009-003-28504
1,538,51,15.0000,15.0000,2,0.6854,E,1,40.00,009-003-28504
1,538,168,10.0000,10.0000,2,0.8669,E,1,52.00,009-003-28504
1,539,231,10.0000,10.0000,1,0.2800,E,1,11.00,001-002-221436
1,540,235,1063.0000,1063.0000,122,0.2822,E,1,1063.00,003-001-2738
1,541,2,15.0000,15.0000,2,0.9878,E,1,20.00,009-003-29241
1,541,3,15.0000,15.0000,2,1.1596,E,1,20.00,009-003-29241
1,541,51,15.0000,15.0000,2,0.6854,E,1,50.00,009-003-29241
1,542,4,15.0000,15.0000,4,1.2880,E,1,20.00,001-004-426
1,543,160,12.0000,12.0000,22,0.5656,E,1,22.00,076-050-322760
1,543,122,4.0000,4.0000,22,0.7504,E,1,4.00,076-050-322760
1,543,165,1.0000,1.0000,22,5.2864,E,1,1.00,076-050-322760
1,544,2,10.0000,10.0000,2,0.9878,E,1,18.00,009-003-30027
1,544,3,10.0000,10.0000,2,1.1592,E,1,18.00,009-003-30027
1,544,4,10.0000,10.0000,2,0.9979,E,1,30.00,009-003-30027
1,544,119,10.0000,10.0000,2,0.6250,E,1,14.00,009-003-30027
1,544,168,15.0000,15.0000,2,0.8669,E,1,37.00,009-003-30027
1,545,192,4.0000,4.0000,19,3.2600,E,1,5.00,001-002-1096
1,546,52,3.0000,3.0000,22,2.0944,E,1,3.00,076-045-154603
1,546,122,8.0000,8.0000,22,0.7168,E,1,8.00,076-045-154603
1,547,176,20.0000,20.0000,13,0.3200,E,1,20.00,003-001-13952
1,547,179,6.0000,6.0000,13,0.2741,E,1,6.00,003-001-13952
1,547,236,2.0000,2.0000,13,0.1389,E,1,2.00,003-001-13952
1,547,182,1.0000,1.0000,13,0.7952,E,1,1.00,003-001-13952
1,548,3,10.0000,10.0000,2,1.1592,E,1,10.00,009-003-30937
1,548,2,10.0000,10.0000,2,0.9878,E,1,12.00,009-003-30937
1,549,164,16.0000,16.0000,19,4.0400,E,1,18.00,001-002-1370
1,550,202,1.0000,1.0000,4,42.5600,E,1,1.00,001-002-64126
1,550,111,2.0000,2.0000,4,0.5600,E,1,2.00,001-002-64126
1,551,46,2.0000,2.0000,22,2.4528,E,1,5.00,076-049-359082
1,551,136,1.0000,1.0000,22,2.6656,E,1,1.00,076-049-359082
1,552,3,15.0000,15.0000,2,1.1588,E,1,15.00,009-003-31994
1,552,2,10.0000,10.0000,2,1.4112,E,1,19.00,009-003-31994
1,552,168,10.0000,10.0000,2,0.8669,E,1,34.00,009-003-31994
1,553,192,4.0000,4.0000,19,3.2600,E,1,4.00,001-002-1619
1,553,167,24.0000,24.0000,19,2.7000,E,1,24.00,001-002-1619
1,554,122,5.0000,5.0000,22,0.7280,E,1,5.00,076-049-367209
1,554,136,1.0000,1.0000,22,2.7440,E,1,1.00,076-049-367209
1,555,192,1.0000,1.0000,53,0.0000,E,1,1.00,10/09/2019
1,555,2,4.0000,4.0000,53,0.0000,E,1,13.00,10/09/2019
1,556,3,15.0000,15.0000,2,1.1596,E,1,15.00,009-003-32893
1,556,168,10.0000,0.0000,2,0.0000,E,1,39.00,009-003-32893
1,557,192,4.0000,4.0000,19,3.2600,E,1,4.00,001-002-1828
1,558,136,1.0000,1.0000,22,2.9120,E,1,1.00,076-050-346610
1,558,122,4.0000,4.0000,22,0.9184,E,1,4.00,076-050-346610
1,559,168,10.0000,10.0000,4,1.1200,E,1,39.00,001-002-71251
1,560,3,15.0000,15.0000,2,1.1596,E,1,15.00,009-003-33675
1,560,2,7.0000,7.0000,2,0.9872,E,1,7.00,009-003-33675
1,561,51,10.0000,0.0000,8,0.0000,E,1,3.00,13/11/2019
1,561,168,10.0000,0.0000,8,0.0000,E,1,17.00,13/11/2019
1,562,237,1000.0000,1000.0000,1,0.0099,E,1,1000.00,001-002-246289
1,563,164,16.0000,16.0000,112,4.0800,E,1,22.00,002-003-8551
1,563,192,4.0000,4.0000,112,3.3100,E,1,6.00,002-003-8551
1,564,160,12.0000,12.0000,NULL,NULL,X,1,0.00,
1,564,122,4.0000,4.0000,NULL,NULL,X,1,0.00,
1,564,136,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,565,122,4.0000,4.0000,22,0.8840,E,1,8.00,076-048-360361
1,565,136,3.0000,3.0000,22,2.6540,E,1,3.00,076-048-360361
1,565,160,12.0000,12.0000,22,0.5820,E,1,12.00,076-048-360361
1,566,210,150.0000,150.0000,107,1.0080,E,1,150.00,001-001-60179
1,567,201,6.0000,6.0000,121,6.0000,E,1,6.00,003-001-3251
1,568,3,15.0000,15.0000,2,1.1596,E,1,15.00,009-003-34558
1,568,2,15.0000,15.0000,2,0.9878,E,1,15.00,009-003-34558
1,569,168,15.0000,15.0000,8,1.2544,E,1,32.00,007-003-14139
1,570,109,4.0000,0.0000,19,0.0000,E,1,0.00,01/11/2019
1,570,167,24.0000,0.0000,19,0.0000,E,1,3.00,01/11/2019
1,571,176,20.0000,20.0000,NULL,NULL,X,1,0.00,
1,571,178,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,571,221,1.0000,1.0000,NULL,NULL,X,1,0.00,
1,572,176,20.0000,20.0000,13,0.3200,E,1,20.00,003-001-17044
1,572,181,12.0000,12.0000,13,0.0746,E,1,12.00,003-001-17044
1,572,178,2.0000,2.0000,13,0.5712,E,1,2.00,003-001-17044
1,572,199,2.0000,2.0000,13,0.3696,E,1,2.00,003-001-17044
1,572,175,1.0000,1.0000,13,1.4672,E,1,1.00,003-001-17044
1,572,221,2.0000,2.0000,13,0.1260,E,1,2.00,003-001-17044
1,573,51,15.0000,0.0000,8,0.0000,E,1,3.00,13/11/2019
1,574,167,24.0000,24.0000,19,2.7000,E,1,24.00,001-002-2142
1,574,192,4.0000,4.0000,19,3.2600,E,1,6.00,001-002-2142
1,575,122,4.0000,4.0000,22,2.5872,E,1,4.00,076-050-360643
1,575,136,4.0000,4.0000,22,0.6944,E,1,4.00,076-050-360643
1,576,192,4.0000,4.0000,19,3.3376,E,1,8.00,001-002-2302
1,577,3,20.0000,20.0000,NULL,NULL,X,1,0.00,
1,577,2,15.0000,15.0000,NULL,NULL,X,1,0.00,
1,578,3,20.0000,20.0000,2,1.1592,E,1,20.00,009-003-35546
1,578,2,15.0000,15.0000,2,0.9878,E,1,30.00,009-003-35546
1,578,4,10.0000,10.0000,2,1.0584,E,1,10.00,009-003-35546
1,579,136,3.0000,3.0000,22,2.9232,E,1,6.00,076-046-237652
1,579,122,4.0000,4.0000,22,0.9184,E,1,6.00,076-046-237652
1,580,3,20.0000,20.0000,2,1.1592,E,1,30.00,009-003-36294
1,580,2,15.0000,15.0000,2,0.9878,E,1,40.00,009-003-36294
1,580,4,10.0000,10.0000,2,0.9979,E,1,15.00,009-003-36294
1,581,51,20.0000,20.0000,4,1.4000,E,1,20.00,001-002-84401
1,582,164,18.0000,18.0000,19,4.0414,E,1,19.00,001-002-2593
1,582,192,4.0000,4.0000,19,3.3376,E,1,6.00,001-002-2593
1,583,160,12.0000,12.0000,22,0.5376,E,1,13.00,076-047-295862
1,583,136,2.0000,2.0000,22,2.9120,E,1,8.00,076-047-295862
1,583,122,4.0000,4.0000,22,0.9184,E,1,4.00,076-047-295862
1,584,175,2.0000,2.0000,13,1.4672,E,1,2.00,003-001-18488
1,584,176,10.0000,10.0000,13,0.3200,E,1,11.00,003-001-18488
1,584,181,25.0000,25.0000,13,0.0746,E,1,25.00,003-001-18488
1,584,115,12.0000,12.0000,13,0.0582,E,1,12.00,003-001-18488
1,585,122,4.0000,4.0000,22,0.9175,E,1,4.00,076-045-175203
1,586,3,20.0000,20.0000,4,1.2880,E,1,32.00,001-002-87868
1,586,51,10.0000,10.0000,4,1.4000,E,1,19.00,001-002-87868
1,586,168,10.0000,10.0000,4,1.1200,E,1,32.00,001-002-87868
1,587,115,12.0000,12.0000,13,0.0560,E,1,12.00,003-001-19407
1,588,238,2.0000,2.0000,112,11.3792,E,1,2.00,002-003-10573
1,588,167,24.0000,12.0000,112,2.8448,E,1,19.00,002-003-10573
1,588,192,4.0000,4.0000,112,3.3712,E,1,6.00,002-003-10573
1,589,188,1.0000,1.0000,51,2.7000,E,1,1.00,001-001-3429
1,590,240,200.0000,200.0000,8,0.0585,E,1,200.00,007-003-15226
1,590,239,200.0000,200.0000,8,0.0526,E,1,200.00,007-003-15226
1,591,231,10.0000,10.0000,1,0.2800,E,1,10.00,001-002-268798
1,592,241,2.0000,0.0000,4,0.0000,E,1,0.00,001-002-90503
1,592,51,10.0000,0.0000,4,0.0000,E,1,14.00,001-002-90503
1,593,122,4.0000,4.0000,22,0.9175,E,1,4.00,076-045-178183
1,594,176,30.0000,30.0000,53,0.3000,E,1,30.00,11/03/2020
1,590,51,9.0000,9.0000,8,0.9184,E,1,14.00,007-003-15226
1,592,186,10.0000,10.0000,4,1.7920,E,1,10.00,001-002-90503
1,595,122,6.0000,6.0000,22,0.9183,E,1,6.00,173-005-5777
1,596,242,78.0000,78.0000,91,1.5800,E,1,78.00,027-912-666927
1,597,115,12.0000,12.0000,13,0.0581,E,1,19.00,003-001-21626
1,597,181,12.0000,12.0000,13,0.0746,E,1,29.00,003-001-21626
1,597,236,2.0000,2.0000,13,0.1344,E,1,2.00,003-001-21626
1,597,199,2.0000,2.0000,13,0.3920,E,1,2.00,003-001-21626
1,598,51,35.0000,35.0000,4,1.4000,E,1,35.00,001-002-95881
1,598,168,20.0000,20.0000,4,1.1200,E,1,37.00,001-002-95881
1,598,4,8.0000,8.0000,4,1.2880,E,1,8.00,001-002-95881
1,599,122,4.0000,4.0000,NULL,NULL,X,1,0.00,
1,600,122,4.0000,4.0000,22,0.7500,E,1,8.00,173-006-9345
1,601,17,20.0000,20.0000,35,0.1790,E,1,20.00,001-002-2230
1,602,51,20.0000,20.0000,4,1.4000,E,1,25.00,001-002-98198
1,602,168,10.0000,10.0000,4,1.1760,E,1,22.00,001-002-98198
1,603,192,8.0000,8.0000,112,3.3713,E,1,8.00,002-003-11761
1,604,3,30.0000,30.0000,1,1.0304,E,1,30.00,001-002-278342
1,604,4,8.0000,8.0000,1,0.8960,E,1,13.00,001-002-278342
1,605,243,200.0000,200.0000,6,0.0901,E,1,200.00,002-003-67045
1,606,233,100.0000,100.0000,127,0.2789,E,1,111.00,001-002-7504
1,607,165,3.0000,3.0000,NULL,NULL,X,1,0.00,
1,607,126,10.0000,10.0000,NULL,NULL,X,1,0.00,
1,608,201,6.0000,6.0000,121,6.0000,E,1,6.00,003-001-3884
1,609,232,2000.0000,2000.0000,121,0.0900,E,1,2000.00,003-001-3886
1,610,234,200.0000,200.0000,53,0.3500,E,1,205.00,08/09/2020
1,611,186,15.0000,0.0000,4,0.0000,E,1,0.00,001-002-101936
1,612,51,16.0000,0.0000,1,0.0000,E,1,9.00,001-002-283424
1,612,2,10.0000,10.0000,1,0.5376,E,1,11.00,001-002-283424
1,613,175,1.0000,1.0000,127,1.9040,E,1,2.00,001-002-8205
1,613,211,50.0000,50.0000,127,0.1680,E,1,50.00,001-002-8205
1,614,165,3.0000,3.0000,91,2.9605,E,1,3.00,027-907-144244
1,614,126,7.0000,7.0000,91,0.3200,E,1,15.00,027-907-144244
1,615,122,4.0000,4.0000,22,0.9175,E,1,10.00,173-005-21259
1,616,176,30.0000,30.0000,53,0.3000,E,1,32.00,14/09/2020
1,617,243,200.0000,200.0000,6,0.0905,E,1,200.00,002-003-68718
1,611,168,15.0000,15.0000,4,1.1760,E,1,17.00,001-002-101936
1,611,51,15.0000,15.0000,4,1.4000,E,1,24.00,001-002-101936
1,612,3,10.0000,10.0000,1,1.0304,E,1,21.00,001-002-283424
1,618,46,1.0000,1.0000,53,0.0000,E,1,2.00,30/09/2020
1,619,4,10.0000,10.0000,1,0.8960,E,1,10.00,001-002-287130
1,619,2,10.0000,10.0000,1,0.5376,E,1,11.00,001-002-287130
1,619,3,10.0000,10.0000,1,1.0304,E,1,16.00,001-002-287130
1,620,51,10.0000,10.0000,4,1.4000,E,1,29.00,001-001-104423
1,620,168,10.0000,10.0000,4,1.1800,E,1,22.00,001-001-104423
1,621,243,500.0000,500.0000,6,0.0901,E,1,500.00,002-003-69670
1,622,242,35.0000,35.0000,91,1.5899,E,1,56.00,027-907-154940
1,623,68,20.0000,20.0000,22,0.0510,E,1,20.00,177-002-16105
1,623,244,4.0000,4.0000,22,2.2260,E,1,4.00,177-002-16105
1,624,200,16.0000,16.0000,127,1.4200,E,1,16.00,001-002-8841
1,624,217,3.0000,3.0000,127,0.3900,E,1,3.00,001-002-8841
1,625,8,1.0000,1.0000,1,12.3200,E,1,1.00,001-002-290177
1,625,9,1.0000,1.0000,1,8.6464,E,1,1.00,001-002-290177
1,625,4,10.0000,10.0000,1,0.8960,E,1,13.00,001-002-290177
1,625,3,10.0000,10.0000,1,1.0304,E,1,20.00,001-002-290177
1,625,231,10.0000,10.0000,1,0.2688,E,1,10.00,001-002-290177
1,626,2,15.0000,15.0000,4,0.8400,E,1,26.00,001-002-107364
1,627,210,150.0000,150.0000,107,1.0100,E,1,150.00,001-001-62680
1,628,176,20.0000,20.0000,53,0.3000,E,1,39.00,10/11/2020
1,629,202,1.0000,1.0000,4,42.5600,E,1,1.00,001-002-106747
1,629,231,10.0000,10.0000,4,0.3024,E,1,20.00,001-002-106747
1,630,160,12.0000,12.0000,22,1.0267,E,1,12.00,177-001-27533
1,630,136,1.0000,1.0000,22,2.6880,E,1,1.00,177-001-27533
1,630,244,4.0000,4.0000,22,2.2260,E,1,6.00,177-001-27533
1,631,231,50.0000,50.0000,4,0.2800,E,1,50.00,001-002-108097
1,632,240,500.0000,500.0000,128,0.0900,E,1,500.00,001-001-1873
1,633,188,2.0000,2.0000,51,2.7000,E,1,2.00,001-001-3450
1,634,3,15.0000,15.0000,1,1.3739,E,1,15.00,001-002-295284
1,634,4,5.0000,0.0000,1,0.0000,E,1,3.00,001-002-295284
1,634,51,10.0000,10.0000,1,0.6720,E,1,10.00,001-002-295284
1,634,168,10.0000,0.0000,1,0.0000,E,1,14.00,001-002-295284
1,635,11,1.0000,1.0000,4,10.5800,E,1,1.00,001-002-110655
1,636,52,3.0000,3.0000,22,2.0944,E,1,3.00,177-007-9872
1,636,244,4.0000,4.0000,22,2.2260,E,1,4.00,177-007-9872
1,636,136,4.0000,4.0000,22,3.0128,E,1,4.00,177-007-9872
1,637,4,10.0000,10.0000,2,0.9979,E,1,13.00,009-003-43158
1,637,2,10.0000,10.0000,2,1.4112,E,1,23.00,009-003-43158
1,635,168,10.0000,10.0000,4,1.1800,E,1,14.00,001-002-110655
1,638,51,15.0000,15.0000,1,0.0000,E,1,15.00,001-002-000298110
1,638,3,15.0000,15.0000,1,1.0304,E,1,19.00,001-002-000298110
1,639,51,15.0000,15.0000,4,1.4000,E,1,30.00,001-010-000000688
1,639,168,15.0000,15.0000,4,1.1760,E,1,15.00,001-010-000000688
1,640,51,15.0000,15.0000,NULL,NULL,X,1,0.00,
1,640,168,15.0000,15.0000,NULL,NULL,X,1,0.00,
1,641,136,2.0000,2.0000,22,3.0150,E,1,5.00,174-002-000038621
1,641,244,4.0000,4.0000,22,2.2250,E,1,4.00,174-002-000038621
1,642,242,17.0000,17.0000,22,1.5906,E,1,23.00,174-003-00027211
1,643,242,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,643,244,2.0000,2.0000,NULL,NULL,X,1,0.00,
1,644,51,15.0000,15.0000,4,1.4000,E,1,30.00,001-010-3267
1,644,168,15.0000,15.0000,4,1.1760,E,1,15.00,001-010-3267
1,644,3,10.0000,10.0000,4,1.2880,E,1,20.00,001-010-3267
1,644,4,5.0000,5.0000,4,1.2880,E,1,12.00,001-010-3267
1,645,151,2.0000,2.0000,22,3.4944,E,1,2.00,173-006-47831
1,645,193,1.0000,1.0000,22,2.0944,E,1,1.00,173-006-47831
1,645,244,4.0000,4.0000,22,3.0772,E,1,4.00,173-006-47831
1,645,46,2.0000,2.0000,22,2.5760,E,1,2.00,173-006-47831
1,646,240,500.0000,500.0000,NULL,NULL,X,1,0.00,
1,647,240,500.0000,500.0000,129,0.0950,E,1,700.00,001-001-062
