CodFarmaco,CodPActivo,CodNComercial,Descripcion,Indicacion,Posologia,Contraindicaciones
2,2.7,2.7.4,GENTAMICINA MK  120 MG SOLUCION INYECTABLE ( GENTAMICINA SULFATO),"Indicaciones:está indicada en infecciones producidas por gérmenes sensibles a la Gentamicina.Contraindicaciones:Hipersensibilidad a la Gentamicina o a otros aminoglucósidos, tratamiento previo o concomitante con medicamentos oto o nefrotóxicos, recién nacidos, adultos mayores, embarazo y lactancia. Durante el tratamiento se debe controlar la función renal y auditiva, especialmente en pacientes con insuficiencia renal. Adminístrese con precaución en pacientes con trastornos neurológicos. Ceñirse a la dosis y al tiempo estrictamente necesario. Todas las presentaciones contienen metabisulfito de sodio que puede causar reacciones de hipersensibilidad especialmente en pacientes con asma",,
2,2.7,2.7.5,GENTAMICINA MK  160 MG SOLUCION INYECTABLE ( GENTAMICINA SULFATO),"Indicaciones:está indicada en infecciones producidas por gérmenes sensibles a la Gentamicina.Contraindicaciones:Hipersensibilidad a la Gentamicina o a otros aminoglucósidos, tratamiento previo o concomitante con medicamentos oto o nefrotóxicos, recién nacidos, adultos mayores, embarazo y lactancia. Durante el tratamiento se debe controlar la función renal y auditiva, especialmente en pacientes con insuficiencia renal. Adminístrese con precaución en pacientes con trastornos neurológicos. Ceñirse a la dosis y al tiempo estrictamente necesario. Todas las presentaciones contienen metabisulfito de sodio que puede causar reacciones de hipersensibilidad especialmente en pacientes con asma",,
2,2.8,2.8.1,BENZETACIL 600.000 UI SOLUCION INYECTABLE (PENICILINA BENZATINICA),"Indicaciones:se usa en el tratamiento de infecciones agudas severas, cuando se necesita una inmediata concentración alta de penicilina en la sangre.  Se usa en el tratamiento de infecciones por microorganismos que son sensibles a bajos y persistentes niveles séricos, comunes a la Penicilina G Procaína (Bencilpenicilina Procaína).Las siguientes infecciones generalmente responden a esta forma de dosificación de penicilina:Infecciones estreptocócicas (grupo A sin bacterenemia):Infecciones de severas a moderadas del tracto respiratorio superior, piel y tejidos blandos; fiebre escarlatina, erisipela.Infecciones neumocócicas: Infecciones moderadamente severas del tracto respiratorio.Infecciones estafilocócicas sensibles a la penicilina G: Infecciones moderadamente severas de la piel y tejidos blandos.Sífilis: En todos los estadosGonorrea: aguda y crónica (sin bacterenemia).Contraindicaciones:Está contraindicada en casos de hipersensibilidad a cualquier penicilina.  En caso de alergia a la penicilina existe una alegia cruzada a todas las penicilinas, incluidos los derivados penicilínicos semisinté¬ticos.  Ocasionalmente puede darse una alergia cruzada a las cefalos¬porinas.  No se conocen alergias cruzadas a otros antibióticos.  Este producto también está contraindicado en casos de alergia al grupo ""para"" (la procaína posee un grupo amino en posición ""para"")",,
2,2.8,2.8.2,BENZETACIL 1.200.000 UI SOLUCION INYECTABLE (PENICILINA BENZATINICA),"Indicaciones:se usa en el tratamiento de infecciones agudas severas, cuando se necesita una inmediata concentración alta de penicilina en la sangre.  Se usa en el tratamiento de infecciones por microorganismos que son sensibles a bajos y persistentes niveles séricos, comunes a la Penicilina G Procaína (Bencilpenicilina Procaína).Las siguientes infecciones generalmente responden a esta forma de dosificación de penicilina:Infecciones estreptocócicas (grupo A sin bacterenemia):Infecciones de severas a moderadas del tracto respiratorio superior, piel y tejidos blandos; fiebre escarlatina, erisipela.Infecciones neumocócicas: Infecciones moderadamente severas del tracto respiratorio.Infecciones estafilocócicas sensibles a la penicilina G: Infecciones moderadamente severas de la piel y tejidos blandos.Sífilis: En todos los estadosGonorrea: aguda y crónica (sin bacterenemia).Contraindicaciones:Está contraindicada en casos de hipersensibilidad a cualquier penicilina.  En caso de alergia a la penicilina existe una alegia cruzada a todas las penicilinas, incluidos los derivados penicilínicos semisinté¬ticos.  Ocasionalmente puede darse una alergia cruzada a las cefalos¬porinas.  No se conocen alergias cruzadas a otros antibióticos.  Este producto también está contraindicado en casos de alergia al grupo ""para"" (la procaína posee un grupo amino en posición ""para"")",,
2,2.8,2.8.3,BENZETACIL 2.400.000 UI SOLUCION INYECTABLE (PENICILINA BENZATINICA),"Indicaciones:se usa en el tratamiento de infecciones agudas severas, cuando se necesita una inmediata concentración alta de penicilina en la sangre.  Se usa en el tratamiento de infecciones por microorganismos que son sensibles a bajos y persistentes niveles séricos, comunes a la Penicilina G Procaína (Bencilpenicilina Procaína).Las siguientes infecciones generalmente responden a esta forma de dosificación de penicilina:Infecciones estreptocócicas (grupo A sin bacterenemia):Infecciones de severas a moderadas del tracto respiratorio superior, piel y tejidos blandos; fiebre escarlatina, erisipela.Infecciones neumocócicas: Infecciones moderadamente severas del tracto respiratorio.Infecciones estafilocócicas sensibles a la penicilina G: Infecciones moderadamente severas de la piel y tejidos blandos.Sífilis: En todos los estadosGonorrea: aguda y crónica (sin bacterenemia).Contraindicaciones:Está contraindicada en casos de hipersensibilidad a cualquier penicilina.  En caso de alergia a la penicilina existe una alegia cruzada a todas las penicilinas, incluidos los derivados penicilínicos semisinté¬ticos.  Ocasionalmente puede darse una alergia cruzada a las cefalos¬porinas.  No se conocen alergias cruzadas a otros antibióticos.  Este producto también está contraindicado en casos de alergia al grupo ""para"" (la procaína posee un grupo amino en posición ""para"")",,
2,2.9,2.9.1,HG CIPROCAP  500 MG CAPSULA ( CIPROFLOXACINO),"Indicaciones:Infecciones bacterianas de cualquier localizacion: respiratorias,urinarias,ostero-articulares,piel y tejidos blandos, genitales,tracto digestivo, post- quirurgicas,infecciones secundarias a quemaduras.Contraindicaciones:Hipersensibilidad a la Ciprofloxacina u otras qui- nolonas. Es conveniente no suministrarlo durante el embarazo, la lactancia y en ninos o adolescen- tes en periodo de crecimiento.",,
2,2.9,2.9.2,HG CIPROCAP  750 MG CAPSULA ( CIPROFLOXACINO),"Indicaciones:Infecciones bacterianas de cualquier localizacion: respiratorias,urinarias,ostero-articulares,piel y tejidos blandos, genitales,tracto digestivo, post- quirurgicas,infecciones secundarias a quemaduras.Contraindicaciones:Hipersensibilidad a la Ciprofloxacina u otras qui- nolonas. Es conveniente no suministrarlo durante el embarazo, la lactancia y en ninos o adolescen- tes en periodo de crecimiento.",,
3,3.1,3.1.1,LORATADINA NIFA 10 MG TABLETA (LORATADINA),"Indicaciones:Alivio de los síntomas de urticaria crónica y otras afeccio­nes alérgicas dermatológicas.Contraindicaciones:ontraindicada en pacientes que han demostrado hipersensibilidad a los componentes de la fórmula o a otros medicamentos de estructura química similar,en embarazo, lactancia y en niños menores de 2 años.",,
3,3.1,3.1.2,LORATADINA NIFA 5 MG JARABE (LORATADINA),"Indicaciones:Alivio de los síntomas de urticaria crónica y otras afeccio­nes alérgicas dermatológicas.Contraindicaciones:ontraindicada en pacientes que han demostrado hipersensibilidad a los componentes de la fórmula o a otros medicamentos de estructura química similar,en embarazo, lactancia y en niños menores de 2 años.",,
3,3.1,3.1.3,LORATADINA NIFA 1 MG GOTAS (LORATADINA),"Indicaciones:Alivio de los síntomas de urticaria crónica y otras afeccio­nes alérgicas dermatológicas.Contraindicaciones:ontraindicada en pacientes que han demostrado hipersensibilidad a los componentes de la fórmula o a otros medicamentos de estructura química similar,en embarazo, lactancia y en niños menores de 2 años.",,
3,3.2,3.2.1,DESLER TABLETA 5 MG ( DESLORATADINA),"Indicaciones:alivio de los síntomas de la rinitis alérgica: Rinorrea, congestión, estornudos, prurito de la nariz, ojos, oídos o del paladar, y lagrimeo. También ha demostrado su utilidad en el alivio de los signos y síntomas de la urticaria idiopática crónica, tales como el número y/o el tamaño de los habones y el prurito.Contraindicaciones:en casos de hipersensibilidad a la sustancia activa o a cualquiera de los componentes del medicamento. Debido a que no se cuenta aún con estudios clínicos adecuados y suficientes en humanos, no se recomienda su uso durante el embarazo y la lactancia.",,
4,4.1,4.1.1,NEUROBION- AMPOLLA DE 10MIL,DOLORES NEUROLOGICOS,,
4,4.2,4.2.1,BIOGAIA VITAMINA D3 TABLETAS,Tratamiento de alteraciones digestivas tales como diarreas de diversa etiologia colicos infantiles constipacion,,No se han observado contraindicaciones
5,5.1,5.1.1,ODONTOSEPTIC,ENGUAJE BUCAL PARA DESINFECCION DENTAL,,
5,5.2,5.2.1,"BOROSAN SUPER PLUS 78,7 gr x 100 gr EN POLVO",Indicado como auxiliar en el tratamiento de la piorrea gingivitis y otras infecciones bucales causadas por germenes sensibles al oxigeno activo como antiseptico bucofaringeo y desodorante en casos de halitosis debido a fermentacion putrefaccion o infeccion,,Hipersensibilidad a alguno de sus componentes
5,5.3,5.3.1,FISIOL UB,Solucion salina se emplea en el lavados de ojos oidos nariz mucosas quemaduras y heridas Ademas es util en forma de compresas como hidratante para la piel irritada por el sol y en encias luego de raspados ayuda a la adherencia gingival al diente instilar el contenido del frasco segun necesidad Cuide de no contaminar el gotero ni el interior de la tapa,,Hipersensibilidad al medicamento o a cualquiera de sus componentes
5,5.4,5.4.1,BUCAGEL NF GEL,Alivio temporal sintomatico y rapido de las molestias causadas por las aftas lesiones de la cavidad bucal,,Hipersensibilidad a cualquiera de sus componente no usar en niños menores de 6 años
5,5.5,5.5.1,TOPIDENT,Topident es para inflamaciones agudas y cronicas de la mucosa bucofaringea Eficaz en el tratamiento de la piorrea y encias debiles y dolorosas excoriaciones causadas por el roce de protesis totales o parciales aftas bucales y otro tipo de ulceraciones Afecciones micoticas de la cavidad bucal y lengua Para infantes y niños de corta edad esta indicado Topident Infantil,,Hipersensibilidad a alguno de sus componentes
5,5.6,5.6.1,CAMILIA SOLUCION ORAL AMPOLLA BEBIBLE C10 SUELTA,Camilia gotas para la denticion Alivian temporalmente los sntomas de la denticion incluyendo dolor de encias e irritabilidad asi como trastornos digestivos menores a veces asociados con la denticion,,Hipersensibilidad a los componentes de la formula
6,6.1,6.1.1,DEXAMETASONA AMPOLLA 4MG,"ANTINFLAMATORIO, REACCIONES ALERGICAS MAYORES",,"HIPERSENSIBILIDAD A LA DEXAMETASONA, DIABETES MELLITUS, INFECCIONES VIRALES,BACTERIANAS MICOTICAS, ULCERAS PETICAS ACTIVOS, INSUFICIENCIA RENAL"
6,6.1,6.1.2,DEXAMETASONA 8MG/ML,"ANTINFLAMATORIO, REACCIONES ALERGICAS MAYORES",,"HIPERSENSIBILIDAD A LA DEXAMETASONA, DIABETES MELLITUS, INFECCIONES VIRALES,BACTERIANAS MICOTICAS, ULCERAS PETICAS ACTIVOS, INSUFICIENCIA RENAL"
7,7.1,7.1.1,COLGATE,"contiene minerales y aceite de coco que ayudan a revitalizar las encías para unos dientes firmemente protegidos, día tras día.",,ALERGICOS AL PRINCIPIO ACTIVO
7,7.2,7.2.1,HILO DENTAL COLGATE,Nunca golpee ni force el hilo ya que puede cortar o lastimar el delicado tejido gingival Utilice secciones de hilo limpio a medida que avanza de diente en diente Para extraer el hilo utilice el mismo movimiento hacia atras y hacia adelante sacandolo hacia arriba y alejandolo de los dientes,,
7,7.3,7.3.4,PASTA DENTAL GINGIVIT ENCIAS SENSIBLES 112 G,Esta indicada en casos de gingivitis y enfermedad periodontal como antiinflamatorio y antibacteriano de efecto local en encias afectadas,,
7,7.4,7.4.1,CEPILLO DENTAL CURAPROX,Para un cepillado correcto de dientes colocar el cepillo de dientes formando un angulo de 45 con las encías Mover el cepillo hacia atras y adelante repetir estos movimientos para cada diente Cepillar la superficie interior de cada diente utilizando la misma tecnica hacia atras adelante,,
8,8.1,8.1.1,HEMOBLOCK 500MG,Indicado para tratamiento y la profilaxis de las hemorragias asociadas a una fibrinolisis excesiva como intervenciones quirurgicas sobre la prostata sobre la vejiga urinaria menorragias en pacientes con hemofilia sometidos a cirugia dental tratamiento de edema angoneuroticohereditario,,Historia de Trombosis arterial o venosa condiciones fibrinoliticas que siguesn a una coagulopatia de consumo Deterioro renal severo Historia de convulsiones Hipersensibilidad al principio activo o a cualquiera de los excipientes
9,9.1,9.1.1,ESOMAX,Esta indicado para enfermedad de reflujo gastroesofagico,,Hipersensibilidad a alguno de sus componentes
9,9.2,9.2.1,OMEPRAZOL 10mg,Se usa para tratar la acidez estomacal frecuente,,Hipersensibilidad al omeprazol
9,9.2,9.2.2,OMEPRAZOL 20mg,Se usa para tratar la acidez estomacal frecuente,,Hipersensibilidad al omeprazol
9,9.2,9.2.3,OMEPRAZOL 40mg,Se usa para tratar la acidez estomacal frecuente,,Hipersensibilidad al omeprazol
9,9.3,9.3.1,LANSOPRAZOL,Reduce la cantidad de acido que se produce en el estomago,, Hipersensibilidad al lansoprazol
9,9.4,9.4.1,RABEZOL,Tratamiento de la ulcera duodenal activa y ulcera gástrica activa benigna.,,Hipersensibilidad a alguno de sus componentes
