iIdActivo,sDescripcion,vDescripcionExtendida,sMarca,sModelo,vNumerodeSerie,sFamilia,vFactura,sProveedor,dFechaAdquisicion,dValorAdquisicion,sClase,sUso,sEstadoFisico,sUbicacion,vResponsable,bTieneGarantia,dFechaDesdeG,dFechaHastaG,bEgresado,vUsuarioAut,vMotivoEgreso,sCondicion,dFechaEgreso
1068,171,PROTESIS PARCIAL REMOVIBLE,51,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1069,171,PATOLOGIA BUCAL S.N. BHASKAR,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1070,171,MANUAL DE CEFALOMETRIA,62,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1071,171,ORTODONCIA TECNICA BIOPROGRESIVA DE RICKETTS,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1072,171,PERFECC O TRATAMIENTO DE DISGNACIAS DR J. A. VIVANCO,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1073,171,DENTAURUM ORTODONCIA CAT # 14,43,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1074,171,CIRUGIA BUCAL PATOLOGICA M. D,157,146,PA,1,SF,1,2007-06-05 00:00:00,100.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1075,171,GUIA DE PRESCRIP EN ODONT 2004-2005 2 EJ,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2009-02-05 10:34:00
1076,171,GAC CAT DE PROD ODONTOLOGICOS # 10,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1077,171,ATLAS COLOR Y TEXTO ENDODONCIA 2DA ED,35,146,PA,1,SF,1,2007-06-05 00:00:00,80.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1078,171,MED. EN ODONTOLOGIA ENFM. SISTEMARICAS J. L. C SUAREZ 2da EDICION,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1079,171,VADEMECUN DE MEDICAMENTOS ED 33 2007,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:07:00
1080,171,ORTHO ORGANIZERS/WORD OF DIFFERENCE,134,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1081,171,CAT DE ORTHODONTIC PRODUCTS # 12 GAC,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1082,171,ENDODONCIA J. C INGLE 3 era EDICION,157,146,PA,1,SF,1,2007-06-05 00:00:00,200.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1083,171,COLECCIÓN DIARIO UNIVERSO 12 TOMOS,157,146,PA,1,SF,1,2007-06-05 00:00:00,20.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1084,83,VERTICALES CELESTE,157,146,PA,1,SF,1,2007-06-05 00:00:00,100.00,1,1,1,16,gquishpe,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1085,291,PARED CAFÉ,36,146,PA,1,SF,1,2007-06-05 00:00:00,12.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1086,313,PLASTICO BLANCO S/T,157,146,PA,1,SF,1,2007-06-05 00:00:00,8.00,1,1,1,10,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1087,284,BLANCA 6 PIES,77,197,310150105,6,SF,1,2007-06-05 00:00:00,220.00,1,1,1,12,susana,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1088,282,AZUL CON PLOMO,161,198,3040045,6,SF,1,2007-06-05 00:00:00,50.00,1,1,1,14,vherreria,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1089,221,MADERA BLANCO 3 CAJONES GRANDES 8 PEQ,74,146,PA,4,SF,1,2007-06-05 00:00:00,80.00,1,1,1,12,susana,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1090,299,METALICA CUERINA NEGRA ESPALDAR REDONDO,74,146,PA,4,SF,1,2007-06-05 00:00:00,20.00,1,1,1,9,rmoreira,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1091,300,NARANJA,76,146,388750,5,SF,1,2007-06-05 00:00:00,2200.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-05 09:35:00
1092,169,BLANCA,76,146,390492,5,SF,1,2007-06-05 00:00:00,538.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-05 09:34:00
1093,137,BLANCA,76,146,398491,5,SF,1,2007-06-05 00:00:00,537.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-05 09:34:00
1094,330,BLANCA,76,146,397153,5,SF,1,2007-06-05 00:00:00,450.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-05 09:36:00
1095,312,NARANJA,76,146,4242864010,5,SF,1,2007-06-05 00:00:00,291.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-05 09:35:00
1096,308,KIT EYECTOR PARA BOMBA DE SUCCION,76,146,4308364008,5,SF,1,2007-06-05 00:00:00,150.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1097,170,BLANCA,103,38,6834468,5,SF,1,2007-06-05 00:00:00,250.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1098,146,PLATEADO,170,34,10461,5,SF,1,2007-06-05 00:00:00,600.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,V,1,2010-02-23 10:33:00
1099,331,GRIS,128,125,C4420809,5,SF,1,2007-06-05 00:00:00,151.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1100,331,GRIS,128,199,A0521899,5,SF,1,2007-06-05 00:00:00,151.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1101,219,GRIS,128,76,02516455,5,SF,1,2007-06-05 00:00:00,200.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1102,241,GRIS,128,77,E2574163,5,SF,1,2007-06-05 00:00:00,110.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1103,240,GRIS,128,72,D2690478,5,SF,1,2007-06-05 00:00:00,80.00,1,1,1,3,gcastro,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1104,51,GRIS,128,116,2611735,5,SF,1,2007-06-05 00:00:00,32.48,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1105,308,BLANCO,169,146,PA,5,SF,1,2007-06-05 00:00:00,150.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1106,219,TITANIUM,167,146,T0012115,5,SF,1,2007-06-05 00:00:00,200.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1107,241,TITANIUM,167,146,R009118,5,SF,1,2007-06-05 00:00:00,500.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1108,240,TITANIUM,167,7,T00104J1,5,SF,1,2007-06-05 00:00:00,500.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1109,331,TITANIUM,167,8,T0022517,5,SF,1,2007-06-05 00:00:00,155.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1110,228,BLANCO,167,146,PA,5,SF,1,2007-06-05 00:00:00,600.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1111,1,BLANCO PLASTICO,195,146,PA,3,SF,1,2007-06-05 00:00:00,4.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:15:00
1112,1,BLANCO PLASTICO GRANDE,195,146,PA,3,SF,1,2007-06-05 00:00:00,4.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2010-01-15 09:43:00
1113,1,BLANCO PLASTICO GRANDE,195,146,PA,3,SF,1,2007-06-05 00:00:00,4.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2010-01-15 09:43:00
1114,1,BEIGE CON METAL,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:15:00
1115,115,METALICO GRANDE,157,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 09:27:00
1116,29,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1117,112,METALICO,112,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1118,36,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1119,36,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1120,36,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1121,36,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1122,36,METALICO DORADO,166,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:07:00
1123,39,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1124,39,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,3,gcastro,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1125,42,PARA INSTRUMENTAL REDONDA ALUMINIO,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2016-02-12 10:06:00
1126,42,PORTA INSTRUMENTOS METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1127,42,PORTA INSTRUMENTOS METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1128,294,METALICO,145,146,PA,3,SF,1,2007-06-05 00:00:00,8.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1129,50,METALICO,45,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1130,50,METALICO,172,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1131,50,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1132,50,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,1.50,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1133,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1134,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1135,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1136,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1137,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1138,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1139,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1140,104,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,6.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1141,104,METALICO,47,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1142,104,METALICO,47,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1143,104,NEGRAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1144,104,NEGRAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:07:00
1145,104,NEGRAS,157,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:07:00
1146,107,GRUESA PARA DETARTRAJE,112,146,PA,3,SF,1,2007-06-05 00:00:00,11.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1147,107,GRUESA PARA DETARTRAJE,166,146,PA,3,SF,1,2007-06-05 00:00:00,11.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1148,107,METALICO M-13-14,38,146,PA,3,SF,1,2007-06-05 00:00:00,11.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1149,105,METALICO,47,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1150,340, MADERA GRANDE,46,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:08:00
1151,340,MADERA PEQUEÑA,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1152,337,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.56,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1153,140,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,2.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1154,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1155,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1156,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1157,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1158,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1159,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1160,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1161,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1162,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1163,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2013-05-29 10:23:00
1164,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1165,150,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,7.00,1,1,1,15,NQUINDE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1166,268,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,R,1,2018-07-31 10:09:00
1167,157,FOTOCURADO NARANJA PLASTICA,157,118,"Z87,1",3,SF,1,2007-06-05 00:00:00,6.50,1,1,1,15,Parrobo,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,NULL,1,2008-02-02 10:31:00
1168,157,TRANSPARENTES FILOS VERDES,157,146,PA,3,SF,1,2007-06-05 00:00:00,6.50,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:08:00
1169,161,2 EN 1 METALICO,39,146,C1,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1170,338,DE TEFLON,84,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,1,parrobo,D,1,2010-01-26 11:08:00
1171,338,DORADOS,9,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1172,338,DORADOS,9,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1173,338,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1174,338,METALICO,166,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1175,338,IVOCLAR AZUL Y VERDE ,133,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1176,338,IVOCLAR AZUL Y VERDE ,133,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1177,338,METALICO,111,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1178,338,METALICO,38,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1179,338,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1180,338,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1181,139,METALICO,157,146,PA,3,SF,1,2007-06-05 00:00:00,17.81,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1182,338,METALICO CAFÉ CON MOSTAZA,177,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,15,Andrea,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1183,338,METALICO,146,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1184,338,METALICO,146,146,PA,3,SF,1,2007-06-05 00:00:00,1.57,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1185,160,PARA HILO CON RANURA ACERO,111,146,RKT5,3,SF,1,2007-06-05 00:00:00,4.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1186,164,METALICO,164,146,PA,3,SF,1,2007-06-05 00:00:00,17.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1187,202,TRANSPARENTES,157,146,PA,3,SF,1,2007-06-05 00:00:00,19.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1188,202,TRANSPARENTES,157,146,PA,3,SF,1,2007-06-05 00:00:00,19.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1189,202,TRANSPARENTES,157,146,PA,3,SF,1,2007-06-05 00:00:00,19.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1190,205,METALICO  No 3,166,146,PA,3,SF,1,2007-06-05 00:00:00,3.00,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1191,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1192,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1193,206,METALICO,106,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1194,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
1195,206,METALICO,108,146,PA,3,SF,1,2007-06-05 00:00:00,2.68,1,1,1,2,JAQUISHPE,0,2007-06-05 00:00:00,2007-06-05 00:00:00,0,NULL,NULL,1,NULL
